species,f_statistic,p_value,effect_size,n_samples,p_adjusted,significant
s__Polynucleobacter_sp_15G_AUS_farblos,4.712928412029282,0.0024222561320463624,5.099053585976389,60,0.0037567631486623418,True
s__GGB77687_SGB108590,4.706206632205341,0.0024443582437404733,4.4058873704016674,60,0.0037831768668680358,True
s__GGB75360_SGB102770,4.689742787651504,0.0024993714330458373,4.801794933260593,60,0.00386031281377266,True
s__GGB47034_SGB64954,4.663415327210212,0.0025899957122962666,3.2401431113951507,60,0.003992018184654989,True
s__Polynucleobacter_acidiphobus,4.654052064338281,0.0026230322463724597,4.6778837749040365,60,0.004034602176894547,True
s__Lactococcus_raffinolactis,4.644764855739233,0.002656227335311881,4.736332668614562,60,0.004077254304820295,True
s__GGB46575_SGB64440,4.6236174531824785,0.0027334305031471912,4.954083221591952,60,0.004187144056155656,True
s__GGB44536_SGB61974,4.604757519665913,0.0028042224992523112,4.7414335102366,60,0.0042821014935069115,True
s__GGB70913_SGB95372,4.6040537283185845,0.0028069003087464878,4.199508162438235,60,0.0042821014935069115,True
s__GGB14103_SGB21545,4.597970452495328,0.0028301556827112053,5.008306697335273,60,0.004308767631229712,True
s__Pedobacter_aquae,4.586900586447106,0.0028729819312089005,3.3094990243211906,60,0.0043650601235882686,True
s__GGB42821_SGB60031,4.57870490246751,0.0029051162418346635,4.683602399725328,60,0.004404912025220852,True
s__Salmonella_enterica,4.573688897245915,0.002924964895679621,4.979844175347819,60,0.004426011789405674,True
s__GGB45018_SGB103278,4.562049794675671,0.002971558738916847,4.707241085657755,60,0.004487414613829894,True
s__GGB47040_SGB64963,4.560092175034607,0.0029794699235789284,3.2660920465198635,60,0.004490271844424001,True
s__GGB43920_SGB61282,4.5506733183504675,0.0030178364938375124,7.004435359532986,60,0.004538923436295936,True
s__GGB24307_SGB36132,4.534427374802943,0.003085206292995394,3.2727198620232887,60,0.004630913268761698,True
s__Polynucleobacter_sp_JS_Mosq_20_D10,4.491810577845095,0.0032693528034109056,3.2814402140320054,60,0.004897464239647662,True
s__Simplicispira_metamorpha,4.487589028775569,0.0032881966601632537,4.066444118275485,60,0.004915821059081738,True
s__GGB24373_SGB36211,4.485407811869621,0.0032979765829134478,5.373789993927346,60,0.004920581061706864,True
s__GGB42928_SGB123144,4.450845050852524,0.0034569846186028553,4.460198690482269,60,0.005147525998957545,True
s__GGB42821_SGB52415,4.4348850787309875,0.0035330389176700906,4.567277736759129,60,0.005250292893589418,True
s__Cutibacterium_acnes,4.419865683824807,0.003606176225280144,4.867552697167685,60,0.005334916629558927,True
s__GGB54104_SGB124825,4.419225688952648,0.0036093269167389286,2.508612008166869,60,0.005334916629558927,True
s__GGB7446_SGB10879,4.41879714723331,0.003611438200974877,3.3035386875857573,60,0.005334916629558927,True
s__Bifidobacterium_longum,4.417237832704347,0.003619131109847765,5.501665810498943,60,0.005335333975034719,True
s__Flavobacteriia_unclassified_SGB79047,4.415843444143409,0.0036260245648024165,3.3043472576594954,60,0.005335333975034719,True
s__GGB33814_SGB1257,4.375450126470043,0.0038316635944544808,3.315515990278045,60,0.005626813073746147,True
s__GGB55003_SGB76235,4.3558086948193155,0.003935933642057598,3.72016669966169,60,0.005768578579518601,True
s__GGB46582_SGB64449,4.343343459968587,0.004003609983750718,4.399070340009318,60,0.005856260878192227,True
s__GGB44257_SGB103370,4.335748908341219,0.004045425164178504,3.715950111092557,60,0.005905845738702865,True
s__GGB43468_SGB60787,4.320582398542631,0.004130274008501494,5.159119346903729,60,0.006017938301449443,True
s__GGB44798_SGB62263,4.309249046842163,0.004194865730307293,5.3246863643559506,60,0.006100136130232438,True
s__Dysgonomonadaceae_bacterium_zrk40,4.2896815745826276,0.004308829481276678,5.029328368029366,60,0.006253670803564985,True
s__Aliarcobacter_skirrowii,4.272347282739398,0.0044124320906665715,5.073451689561605,60,0.006387063965959927,True
s__Polynucleobacter_sp_71A_WALBACH,4.271450306215827,0.004417861938921344,3.444845234793494,60,0.006387063965959927,True
s__GGB75130_SGB102740,4.267615342577572,0.0044411541029801835,4.224767571991117,60,0.006396460267084171,True
s__GGB24669_SGB36543,4.267556914436776,0.004441509944168366,4.722317687447838,60,0.006396460267084171,True
s__GGB23780_SGB65296,4.253201926276694,0.004529825237227388,5.5588826659397546,60,0.006510684742034925,True
s__GGB40324_SGB48413,4.25145355550235,0.00454070367533079,3.1762249721489377,60,0.006510684742034925,True
s__GGB81701_SGB112896,4.250442553026669,0.004547006368096777,3.306540764152329,60,0.006510684742034925,True
s__GGB35308_SGB112402,4.245051117463603,0.004580768570242878,3.309084682757893,60,0.006546462362837523,True
s__Simplicispira_SGB61893,4.237462723521815,0.004628723568903451,5.9714407288859075,60,0.006582796928462445,True
s__GGB56398_SGB113691,4.23744463310911,0.004628838503130615,3.3286147509368056,60,0.006582796928462445,True
s__GGB62595_SGB84801,4.236842549765132,0.004632665398716868,3.3029971591068317,60,0.006582796928462445,True
s__GGB26653_SGB38834,4.212745327633352,0.004788516441599743,6.034909563925394,60,0.006791317995120548,True
s__GGB44074_SGB61453,4.1997544260756925,0.004874750903937027,3.351585978233331,60,0.006900501279576893,True
s__GGB45699_SGB63416,4.1850316565099135,0.004974403897444755,2.6717928947853102,60,0.007028229749041264,True
s__GGB82163_SGB113499,4.178612694586094,0.005018501311469022,2.4315841546348835,60,0.007077130393867467,True
s__Acinetobacter_sp_WCHAc010034,4.1768773585971655,0.005030491339367746,3.913437887955014,60,0.007080653847487431,True
s__Bifidobacterium_adolescentis,4.158550401053086,0.005158921089100965,5.456143352933111,60,0.007247749778661619,True
s__GGB24641_SGB36504,4.1338051177605415,0.005337666958767829,2.683872788484901,60,0.007484773592557894,True
s__GGB15867_SGB24119,4.131473529815752,0.005354832146031614,2.684429321435664,60,0.007494755686565824,True
s__Gemmiger_formicilis,4.115865065087833,0.0054712045399665605,6.037553691158177,60,0.007643293233736057,True
s__Dorea_formicigenerans,4.10169295535086,0.00557910650636763,4.950237075773259,60,0.007779464399533181,True
s__Methylophilaceae_bacterium_LSUCC0268,4.097019590696513,0.005615162911049414,3.3986662961839555,60,0.00781212369624091,True
s__Arcobacter_caeni,4.0959469222856955,0.0056234724194120225,4.06458027145911,60,0.00781212369624091,True
s__GGB42125_SGB59267,4.0944311774869036,0.0056352356838585095,3.7373158121586614,60,0.007813914163863286,True
s__GGB41952_SGB59058,4.090780763146116,0.005663668831113157,4.91877429596457,60,0.007838769847885741,True
s__GGB43047_SGB60287,4.0666580508509815,0.005855283413807078,3.408451686039804,60,0.008088965605000149,True
s__Leclercia_adecarboxylata,4.064964833035179,0.005868979500537982,3.529818530945724,60,0.008092899643995071,True
s__GGB65286_SGB88265,4.051023779891468,0.005982997426392617,5.413885659587107,60,0.008234900516769174,True
s__GGB15004_SGB62020,4.04841805120404,0.006004558336940997,3.1384970864860247,60,0.008249356389241222,True
s__GGB46175_SGB63943,4.040015636291347,0.006074625732160147,2.7067395699029424,60,0.008330277198881377,True
s__GGB93539_SGB132226,4.029011432583099,0.006167654500193003,4.653204747370375,60,0.008442330747053174,True
s__GGB4962_SGB6925,4.0195415101369445,0.006248877177237629,3.5619378624019453,60,0.008537843176225772,True
s__Rhodospirillaceae_bacterium_SYSU_D60009,4.015292223008343,0.006285677258281338,3.5750217447047867,60,0.008572422732500692,True
s__Dialister_invisus,4.005630752726141,0.006370174489648083,5.875857651093208,60,0.008668252019179397,True
s__GGB82456_SGB114450,4.00460846849136,0.006379182786232559,3.559370662188899,60,0.008668252019179397,True
s__GGB6613_SGB9347,3.9929415673899076,0.006482916968782008,4.617660236690305,60,0.008793192834020688,True
s__GGB23677_SGB35378,3.977926645637477,0.00661895957505242,4.271209019438765,60,0.00896142258255736,True
s__Pseudanabaena_sp_lw0831,3.9549248718274566,0.006833044759402004,3.623063908933651,60,0.009234513388612128,True
s__GGB43144_SGB60398,3.9486043616204594,0.00689310096070257,3.448018387527679,60,0.009298830590748855,True
s__Parabacteroides_distasonis,3.9425836131362533,0.0069508100445293385,5.757692557464666,60,0.009359755041911349,True
s__GGB7903_SGB11757,3.9221116486071206,0.007150750554365924,2.6349540921842616,60,0.00961163948388645,True
s__Psychrobacter_fulvigenes,3.919182430059145,0.007179835231730302,3.241213352197123,60,0.009633376048328788,True
s__GGB81705_SGB112955,3.906253100706535,0.007309662314978422,3.275653347382036,60,0.00978996065884004,True
s__Aestuariivirga_litoralis,3.903916664644318,0.007333377523114524,5.133365598923474,60,0.009804121204737339,True
s__Flavobacterium_cheniae,3.8880426095819463,0.007496594470732167,3.4524271306649625,60,0.009992295260545705,True
s__Bacteroides_uniformis,3.8876268579020703,0.007500918694243425,6.752661504615775,60,0.009992295260545705,True
s__Bacteroides_intestinalis,3.8792727565314395,0.007588350977714312,4.775980031738009,60,0.010090748358957,True
s__GGB67138_SGB90854,3.876209433181396,0.007620671039578977,5.437745439992435,60,0.010115695009832592,True
s__Pseudanabaena_sp_UWO311,3.8745024010446407,0.007638742249486472,3.6844357524201072,60,0.010121672678715644,True
s__GGB50122_SGB113622,3.865673526594788,0.007732907934183131,2.4315841546348835,60,0.010228278934220951,True
s__GGB5886_SGB8489,3.861987851659578,0.00777256766443814,2.753068084131334,60,0.010262540668443986,True
s__Thauera_terpenica,3.8526725951939316,0.007873732144573951,4.210463693271647,60,0.010377745900798882,True
s__GGB44548_SGB61987,3.8458501253026176,0.007948676078869678,5.920759592993005,60,0.010458046481193615,True
s__GGB46017_SGB63756,3.8369427306591106,0.008047619103855581,2.7599202385051584,60,0.0105695842455568,True
s__GGB75341_SGB102802,3.7960066601106606,0.008518743828556982,3.0685035902078064,60,0.01116868698787963,True
s__GGB40024_SGB62250,3.7858836246318157,0.008639525371827467,2.670744686440046,60,0.011307168293654895,True
s__Bacteroides_xylanisolvens,3.7810149618075597,0.008698235506084074,4.9093498106010625,60,0.01136406950532175,True
s__GGB41707_SGB58791,3.766775730429573,0.00887228847226397,3.77895123592476,60,0.011571201399141471,True
s__Aquella_oligotrophica,3.7385334022891152,0.009228087352246967,4.196250171493041,60,0.012014228908859054,True
s__GGB43787_SGB61137,3.708060248481549,0.009628329564062375,4.937940210976187,60,0.01251347361461765,True
s__Blautia_obeum,3.6872005367060354,0.009912464262362518,5.070311783972891,60,0.012841306416058355,True
s__GGB75638_SGB102999,3.6870168886986026,0.009915003345374816,4.6239086942328305,60,0.012841306416058355,True
s__Candidatus_Rickettsiella_isopodorum,3.672136410751129,0.010122955263856577,5.2739697731396475,60,0.013087910965055469,True
s__GGB43049_SGB60289,3.6569306342743224,0.010340044431258993,5.08113403107211,60,0.013345455269410396,True
s__Dysgonomonas_sp_GY617,3.6481128829792864,0.01046809921712642,3.259018343288065,60,0.013487395537092073,True
s__Pseudomonas_brenneri,3.619988768137137,0.010887420454971793,3.0689082756112622,60,0.01400347527484303,True
s__GGB31685_SGB116318,3.595872137971009,0.011260592154742864,3.8331483624169804,60,0.014458522801098411,True
s__GGB25454_SGB37409,3.5940979014486247,0.011288554884244321,3.691280457321745,60,0.014469522239942035,True
s__Aliarcobacter_cibarius,3.5872748094589166,0.01139674979209214,3.6222695157322677,60,0.014562286812704873,True
s__Bacteroides_stercoris,3.587072923538604,0.011399967156326601,5.353784354560165,60,0.014562286812704873,True
s__Advenella_mandrilli,3.5767673704040694,0.01156543585296001,3.2290386931351893,60,0.014748401959501141,True
s__Acidovorax_sp_BoFeN1,3.56836880535389,0.011702091567055284,6.04376410750467,60,0.014897201892531131,True
s__Candidatus_Cloacimonas_acidaminovorans,3.521892785380259,0.012488574506774958,5.04909848965247,60,0.01587134000349935,True
s__Acinetobacter_johnsonii,3.471527965865236,0.01340173614676698,7.7003259518022915,60,0.017002882934503683,True
s__Citrobacter_braakii,3.4650381417734173,0.013524240185008729,4.3689663405988535,60,0.01712917347710783,True
s__Azospira_oryzae,3.4607906209922,0.013605033352726396,4.225010408362843,60,0.017202296408701512,True
s__Holdemanella_porci,3.4575125217104725,0.013667722127986026,4.404507686589518,60,0.017252319301992513,True
s__Sediminibacterium_sp_C3,3.435554559394015,0.014095272492601847,3.192530467143496,60,0.01776194810723138,True
s__Hylemonella_gracilis,3.433631228994046,0.014133363568091282,3.5877751799310764,60,0.017779914370651087,True
s__GGB42932_SGB60155,3.4315401139101986,0.01417489624807048,3.8332790762574174,60,0.017802142426027907,True
s__Aerococcaceae_bacterium_DSM_111021,3.419379792755723,0.014418887398249711,3.705799591666107,60,0.018078134452259302,True
s__Ornithinibacter_SGB87564,3.392956471090833,0.014963869760697454,5.193196444469017,60,0.018729944364899834,True
s__GGB45937_SGB63667,3.3809331914084706,0.015218730490252559,2.957685020935647,60,0.019017040110097836,True
s__Bacteroides_propionicifaciens,3.352249721461054,0.015844687390698834,3.6995047010388777,60,0.019759599192153948,True
s__Polaromonas_sp_AER18D_145,3.3512956369890534,0.01586595163016115,3.1163923818678483,60,0.019759599192153948,True
s__Staphylococcus_saccharolyticus,3.341592433271149,0.01608386465171874,3.857941257081813,60,0.019997605050303634,True
s__GGB43779_SGB93081,3.336739756118143,0.016193982155213484,3.7413933522309053,60,0.020101016119449682,True
s__GGB6301_SGB60981,3.299632755519684,0.017061706624984862,4.0967648318258485,60,0.021142912196409812,True
s__Polynucleobacter_sp_MWH_HuK1,3.294045393893438,0.01719638985685101,4.0160824589554345,60,0.021274472360217,True
s__GGB32865_SGB61406,3.2916723568846304,0.01725391760589781,4.457474496518897,60,0.021310302208608887,True
s__Campylobacter_jejuni,3.2816247238186103,0.017499665429472903,4.210384341798688,60,0.021578099851878984,True
s__Tolumonas_auensis,3.241629534302814,0.0185135775481393,3.9765848153475565,60,0.022775300788297353,True
s__GGB43386_SGB60698,3.240937123771487,0.01853164554758243,3.4434837184835136,60,0.022775300788297353,True
s__GGB32253_SGB56808,3.200392731298261,0.019621384764437453,5.432247944188029,60,0.024074922753734112,True
s__Alistipes_putredinis,3.190784514190733,0.01988901020675463,5.325996012565943,60,0.024363221041443273,True
s__GGB450_SGB609,3.186275918432882,0.020015863137649623,2.8490231746788615,60,0.0244784162306338,True
s__Epilithonimonas_hominis,3.1814132536115975,0.02015359661720146,4.149381150807667,60,0.02460651894669769,True
s__Desulfovibrio_sp_86,3.171541912462361,0.020436158057310264,4.016951800058665,60,0.02487375209616094,True
s__Streptococcus_thermophilus,3.1714379370397885,0.020439155542823936,4.679058610310473,60,0.02487375209616094,True
s__Aliarcobacter_butzleri,3.162103232662602,0.02071008553471989,4.6954002737749985,60,0.025162416626874656,True
s__GGB46509_SGB64370,3.143940945303167,0.02124769005088533,6.215243767060427,60,0.02577362077717147,True
s__Shewanella_putrefaciens,3.140382904916102,0.021354651480535235,3.8686436100482444,60,0.025861314942336504,True
s__Phocaeicola_vulgatus,3.131013769728475,0.021638919170255497,6.6337750119128485,60,0.02616310162238347,True
s__Succinispira_mobilis,3.1249827107672408,0.021823929305959028,3.2840102618324924,60,0.026344095893601028,True
s__Aerococcus_urinaeequi,3.122137276527824,0.021911771306586406,3.4824399005534903,60,0.026407401283866653,True
s__Arcobacter_suis,3.091686261336008,0.02287452517724773,3.6264338255471613,60,0.02752321900359162,True
s__Blautia_wexlerae,3.0634464817722926,0.02380557128056325,5.688570253470008,60,0.028597352939291762,True
s__Phocaeicola_dorei,3.027015122421192,0.02506351132482788,5.931270996551974,60,0.03006009557607974,True
s__GGB2734_SGB3677,3.019445201366753,0.02533320675427897,3.7649318346320806,60,0.030334786899987337,True
s__Candidatus_Methylomirabilis_limnetica,3.0143315246775515,0.02551704982971212,4.445387376588908,60,0.03050596021308532,True
s__Sulfurisoma_sediminicola,2.9980742204256847,0.026110518512285054,4.276687910613126,60,0.03116551489626344,True
s__Nitrosomonas_oligotropha,2.9843283762097963,0.02662316798583187,4.9447271608658845,60,0.03172665066682201,True
s__Acinetobacter_bohemicus,2.9384050176882974,0.028410692263883198,5.9058806153388765,60,0.03380283321986741,True
s__Methanobrevibacter_smithii,2.920510516649413,0.029139567934399258,4.339483956211517,60,0.03461483706856982,True
s__Segatella_copri,2.902039635860822,0.029911701053278946,5.5350495700516875,60,0.03547556277543099,True
s__Sphaerotilus_montanus,2.8837898931755577,0.030694840957495813,4.7143486397200265,60,0.03634658945125695,True
s__Flavobacterium_oncorhynchi,2.872348053307254,0.031196339869096833,2.4506558957092066,60,0.036881885170120816,True
s__Lelliottia_amnigena,2.8553250476101866,0.03195777652175876,3.734352337393904,60,0.037722312160177275,True
s__Pseudomonas_extremaustralis,2.852218809835451,0.03209872379130766,4.022829450722537,60,0.037828827722457374,True
s__Lactobacillus_gasseri,2.7992230661853297,0.03460216753716365,2.8169754778293097,60,0.04071485328505376,True
s__Enterobacter_ludwigii,2.7910323311964937,0.03500624076844268,3.7673175419019596,60,0.041095977604051585,True
s__Acinetobacter_parvus,2.7904278486674325,0.03503624900291797,4.53660512531675,60,0.041095977604051585,True
s__GGB75172_SGB103645,2.7857104989842636,0.0352713218440677,4.263262923257546,60,0.041276582567168894,True
s__GGB44695_SGB62151,2.7851194900306204,0.03530088428666723,5.650099240037999,60,0.041276582567168894,True
s__Pseudomonas_putida,2.781889216991952,0.03546290416629756,3.783423660823656,60,0.041401136945317656,True
s__Akkermansia_muciniphila,2.772210795376839,0.03595283055394989,5.159368778802365,60,0.04190751811444784,True
s__Vibrio_parahaemolyticus,2.7630938734068122,0.036420553935748765,2.8762420411254896,60,0.04238647930743928,True
s__Sphingorhabdus_SGB38271,2.735262563449523,0.03788653424838684,4.10789001162144,60,0.04402391674345262,True
s__Laribacter_hongkongensis,2.722299588729604,0.03858943049934922,3.7011722125750377,60,0.04477094113921388,True
s__Lacticaseibacillus_rhamnosus,2.7208270508537424,0.03867010003478405,2.4315841546348835,60,0.04479486743159767,True
s__GGB54795_SGB76022,2.7131382583698,0.039094069979704174,3.4453347574551514,60,0.045215777061797385,True
s__Candidatus_Methylopumilus_rimovensis,2.697828358333145,0.03995222054119,3.8389566908085326,60,0.046136774804532106,True
s__Psychrobacter_pasteurii,2.669557384683635,0.041586840376308415,2.669922704981975,60,0.04795020544161681,True
s__Methylorubrum_extorquens,2.6598570204792296,0.042163029474346914,2.981977102555384,60,0.04853953701830679,True
s__GGB61412_SGB83485,2.648063564402378,0.04287433363108756,4.1126437797825535,60,0.04928236192417768,True
s__Fusicatenibacter_saccharivorans,2.6353803867456578,0.043652724318094596,4.2591472201247615,60,0.05009989590969011,False
s__Aliarcobacter_trophiarum,2.6299796038638843,0.04398846318495598,2.8596055816969708,60,0.0504076705621769,False
s__Aquisediminimonas_SGB62114,2.545594596523863,0.049582814332053166,4.264032565641377,60,0.05673125688912832,False
s__Flavobacterium_succinicans,2.534735296348047,0.0503525967544309,2.8683109811514202,60,0.057523793535689816,False
s__Bacteroides_cellulosilyticus,2.520982285221434,0.05134466011485828,3.9284072599180955,60,0.05856745633896679,False
s__Ralstonia_pickettii,2.506111131436428,0.052439349752182035,5.148746733183332,60,0.0596435731601636,False
s__Prevotella_paludivivens,2.505995290080979,0.0524479678191251,3.614601675660176,60,0.0596435731601636,False
s__GGB57993_SGB79614,2.499582677845449,0.05292724799682853,3.3995472142577676,60,0.06009699696443545,False
s__Pseudomonas_veronii,2.4940630397311723,0.05334328506788004,3.571223705146475,60,0.0604773414295418,False
s__GGB75522_SGB103289,2.4704726983682304,0.055158457299577655,3.6130989938806306,60,0.06244037806598624,False
s__Sphingobium_xenophagum,2.437878322299629,0.05776817007782682,2.4315841546348835,60,0.0652955376940285,False
s__Acinetobacter_sp_ANC_4862,2.4314060943529325,0.058300830754232445,3.2055624125707953,60,0.06579791186483722,False
s__Bacteroides_thetaiotaomicron,2.398307846637952,0.061102174544351455,4.43059579216236,60,0.06885532055904257,False
s__Bacteroides_ovatus,2.3929734880302274,0.061566022652865274,4.237339748101742,60,0.06927338295480769,False
s__Raoultella_terrigena,2.382995370322594,0.062443086512884674,3.528063098952865,60,0.07015443153405417,False
s__GGB41726_SGB58815,2.361999869794348,0.06432932062296312,2.4315841546348835,60,0.07216492208230149,False
s__GGB33141_SGB71463,2.3515749933468273,0.06528680896884993,2.4315841546348835,60,0.07312906830444751,False
s__Pseudomonas_alcaligenes,2.3448440245398663,0.06591252786799462,3.9912377394454235,60,0.0737192590547586,False
s__Candidatus_Nitrotoga_SGB102975,2.3354834296187974,0.06679260514141189,3.7569672317440537,60,0.07459174166990011,False
s__Aeromonas_salmonicida,2.333972906866351,0.06693571202277256,3.766438074796039,60,0.0746398223751694,False
s__Acidovorax_facilis,2.3212081338197996,0.06815725464188452,2.917341895983055,60,0.07587803861766132,False
s__GGB34287_SGB47535,2.3202529176344995,0.06824954948049698,2.4315841546348835,60,0.07587803861766132,False
s__GGB74484_SGB51879,2.3173630655664224,0.0685295278186624,2.4961153464207357,60,0.07607593415583654,False
s__Rhodoferax_sp_TS_BS_61_7,2.3100153832366184,0.06924653391276576,4.184591951881938,60,0.07675767354966309,False
s__GGB67324_SGB91072,2.3047172335688186,0.0697681502669117,3.3188297084575753,60,0.07722112774349574,False
s__GGB46510_SGB64371,2.276354381807747,0.0726274492190753,4.907865536828243,60,0.08026678091471137,False
s__Phascolarctobacterium_faecium,2.2706214488200116,0.07321933676715742,4.485472725531446,60,0.08080122075192224,False
s__Bacteroides_faecis,2.26079256811503,0.07424523068772201,2.491630227072421,60,0.08181232214629339,False
s__Serratia_proteamaculans,2.2414642366516295,0.0763042767701637,2.4315841546348835,60,0.08395721308339546,False
s__Acidovorax_sp_KKS102,2.2338653909863626,0.07712915120776603,4.038484740051274,60,0.08473983328570467,False
s__Bacteroides_caccae,2.223759998377503,0.07823978029338918,4.385038708899735,60,0.0858336413218652,False
s__Prevotella_herbatica,2.1982666699462623,0.08111226647292737,3.6797598701252756,60,0.08885425960176772,False
s__GGB41789_SGB58882,2.192686817031113,0.08175472913082853,2.8716474811929285,60,0.08942672717243119,False
s__GGB24768_SGB36661,2.1761805181857516,0.08368478006300326,3.6075321134370504,60,0.0914038739780387,False
s__Aeromonas_veronii,2.17131357414507,0.08426238704557941,2.747362278103307,60,0.09190020575438923,False
s__GGB51647_SGB4348,2.1612985851214277,0.08546334571831721,4.0878673876682265,60,0.09307395022753961,False
s__Klebsiella_huaxiensis,2.149205415316534,0.08693599206466987,3.9450569407545446,60,0.09453972314904334,False
s__Phocaeicola_plebeius,2.143160063190361,0.08768150002882885,2.792266277482483,60,0.09521164340830614,False
s__Kurthia_huakuii,2.1340915568905277,0.08881162921146724,2.4315841546348835,60,0.0962986560926665,False
s__Mediterraneibacter_faecis,2.1330623680459544,0.08894078978856343,4.140521375371387,60,0.09629873611359697,False
s__Candidatus_Saccharibacteria_bacterium_CAG1,2.1153045872268743,0.09119864812021794,3.465393679519832,60,0.0985634241719752,False
s__GGB91291_SGB134920,2.1145433703225285,0.09129668378396094,3.663834000822492,60,0.0985634241719752,False
s__GGB93439_SGB131938,2.0820332148503713,0.09558158520290914,3.5524979508368406,60,0.10304026381700898,False
s__GGB35331_SGB62019,2.0706137323632383,0.09713302993331653,5.060157014162176,60,0.10456167435823106,False
s__Curvibacter_sp_AEP1_3,2.047313467310773,0.10037551928875091,3.1565170346460523,60,0.10789645156975242,False
s__GGB75167_SGB103639,2.030585384184621,0.10276852088624616,3.621274269845734,60,0.11030980803041673,False
s__Smithella_sp_F21,2.0119186620439216,0.10550473043952682,2.4315841546348835,60,0.11308409325845835,False
s__Bifidobacterium_pseudocatenulatum,2.0058124819642087,0.10641514118220144,3.0589489689815816,60,0.11389626301567041,False
s__Uruburuella_suis,1.9960346288604427,0.10788898374514179,4.011347847646841,60,0.11530828348692805,False
s__Candidatus_Gastranaerophilales_bacterium,1.984741998220179,0.10961594733384378,3.072657536030742,60,0.11698640445071168,False
s__Serratia_sp_PL17,1.9800215346626258,0.11034580360003612,2.4315841546348835,60,0.11759709926518135,False
s__GGB46513_SGB64374,1.9667851308171702,0.11241770821558299,3.8182772899905606,60,0.1196342515389799,False
s__Pseudomonas_protegens,1.963055650211445,0.11300829814340535,2.4315841546348835,60,0.12009143933757892,False
s__GGB2275_SGB136518,1.9408175077637377,0.11659306930776694,3.0991706092513978,60,0.12372465107196892,False
s__GGB57008_SGB103561,1.9396072507291848,0.11679130343935121,2.658924464336092,60,0.12375896642863067,False
s__GGB75646_SGB103098,1.903487695877152,0.12286055245331427,4.217567591812272,60,0.13000563422719497,False
s__GGB16996_SGB25597,1.8746850646061062,0.1279185115901404,4.4132897329500835,60,0.13516601932895853,False
s__GGB6612_SGB9346,1.8639421148386173,0.12985619841172136,2.9092770516865083,60,0.13701941161972298,False
s__Enterococcus_aquimarinus,1.8500265976950478,0.13240834023869336,3.3491644334243804,60,0.13951500256788876,False
s__Acinetobacter_towneri,1.814147468017216,0.1392140272503205,3.02014125049914,60,0.146396921572834,False
s__Rivicola_pingtungensis,1.8135395722886147,0.13933219077307257,2.971769294753011,60,0.146396921572834,False
s__Flavobacterium_sp_9R,1.8083470411210956,0.14034546467764075,3.3127543058659445,60,0.14725417250284106,False
s__Pseudomonas_simiae,1.795380697371257,0.14290678570286813,2.4315841546348835,60,0.14973098614373542,False
s__GGB46571_SGB64436,1.7527165175971362,0.15165532919050304,2.9149048466385916,60,0.15867443979819812,False
s__Sulfurospirillum_sp_UCH001,1.7204124740698394,0.15861845028794289,2.723618135613894,60,0.16572740044090392,False
s__GGB26683_SGB103556,1.688049663478163,0.1658997190530827,2.6527852853283136,60,0.17309257400503456,False
s__GGB46525_SGB78233,1.6169864986494922,0.18301843879390078,3.3657287867379524,60,0.19068680913442734,False
s__Zoogloea_ramigera,1.6142810869804984,0.18370209713230834,3.1939732680103745,60,0.1911321680065579,False
s__GGB56727_SGB78161,1.6122643749622672,0.18421328813337687,2.817840546075865,60,0.19139709324164228,False
s__GGB24874_SGB36777,1.599120255789152,0.18757803714737725,3.35924713441853,60,0.19462199681772382,False
s__Acinetobacter_bouvetii,1.5968950822896044,0.1881533583719962,3.2708657178962373,60,0.19494778520209607,False
s__Acinetobacter_sp_ANC_4805,1.5903674646467687,0.1898506828257773,4.647376342731148,60,0.19643357751460452,False
s__Megamonas_funiformis,1.560589573930327,0.197777815744922,3.450661316540232,60,0.20435214757023795,False
s__Kluyvera_ascorbata,1.505181770385427,0.21335892193609055,2.540242350092456,60,0.220146273532951,False
s__Psychrobacter_faecalis,1.4940549102741678,0.21662268230363502,2.5727110550488037,60,0.2232051395007068,False
s__Moraxellaceae_bacterium_AER2_44_116,1.442505531829056,0.2323556067264135,3.660109413486774,60,0.23908590705917862,False
s__Dechloromonas_agitata,1.4384156133671435,0.23364794247969228,1.7512798897255513,60,0.24008452491714938,False
s__GGB75672_SGB103056,1.3910829586856737,0.24909158695278605,3.715944486537179,60,0.25560154589653145,False
s__GGB44099_SGB61482,1.3123791373984517,0.27683867786783206,3.129126145053624,60,0.283683590232696,False
s__Phocaeicola_coprocola,1.3067886485374125,0.2789116942671417,2.5206887199699812,60,0.2854158078508747,False
s__Acidaminococcus_intestini,1.2837665258312552,0.28759555816472027,2.4078796104252076,60,0.29389902245326205,False
s__Streptococcus_suis,1.2003503816337555,0.3210991611370165,2.7344996322845283,60,0.32768806321233146,False
s__Segatella_sinensis,1.1703634605203037,0.33395006887151213,2.6976974513233234,60,0.3403370920466503,False
s__Methanothrix_soehngenii,1.0440723620778094,0.39298269461228164,2.6857430047551913,60,0.3999523740528815,False
s__Acinetobacter_sp_ANC_4218,1.031788159494565,0.399159295206831,2.198870630708856,60,0.4056850602510844,False
s__Simplicispira_sp_110,0.9463691612609428,0.4442850435792579,1.9569523603711545,60,0.45093420749677066,False
s__GGB56729_SGB91086,0.9321461175876116,0.45216970636000364,2.618268378122721,60,0.4583133165007645,False
s__GGB44404_SGB88286,0.9094736504370231,0.46495683794758025,2.8995770883802963,60,0.47063473691844626,False
