species,p_value,f_statistic,p_value_kw,kw_statistic,effect_size,n_samples,r_squared,p_adjusted,sig_fdr,p_adjusted_kw,sig_fdr_kw,log10p,log10p_adjusted,p_adjusted_bonf,sig_bonf
s__Polynucleobacter_victoriensis,6.584019164666303e-08,10.845350295263614,7.507395391740861e-20,95.85224955150036,3.9350393790686526,187,0.19247995155645137,1.3274806207678547e-07,True,4.628526415073291e-19,True,7.1815089136559465,6.876971810250272,4.911678296841062e-05,True
s__GGB23677_SGB35378,6.762137718061618e-08,10.828070438224096,4.515653329881732e-18,87.47969263286626,3.401449890372819,187,0.19223222727111544,1.3597182581331447e-07,True,1.4774900807420053e-17,True,7.1699159886153305,6.8665510707577075,5.0445547376739674e-05,True
s__GGB47034_SGB64954,6.882092906851223e-08,10.816690046399657,2.997410022209036e-19,93.02471604628057,2.557288407826784,187,0.1920689947773515,1.3801186313201648e-07,True,1.1236521992803723e-18,True,7.1622794687885465,6.860083581197775,5.1340413085110124e-05,True
s__Dechloromonas_sp_H13,6.927376795113682e-08,10.812445827554585,1.0806838733901304e-11,57.27993121226696,4.846237131243667,187,0.19200810173767813,1.3854753590227364e-07,True,1.683069247492771e-11,True,7.159431189497818,6.858401193833837,5.167823089154807e-05,True
s__Malikia_granosa,7.443678502332736e-08,10.765942898561477,6.606718632929508e-20,96.1131785374572,2.9106538370152157,187,0.19134030896755327,1.4847551237273318e-07,True,4.1939501114773597e-19,True,7.128212392617847,6.828345167345659,5.5529841627402214e-05,True
s__GGB60303_SGB82256,7.595701402159028e-08,10.752869300570975,6.065580277429676e-20,96.28764560770912,2.869904330011616,187,0.1911523702571708,1.5110381989361693e-07,True,3.954658863659515e-19,True,7.119432116334118,6.820724556589168,5.666393246010635e-05,True
s__Phocaeicola_dorei,7.876243329025037e-08,10.729421981870697,0.060308847606269186,9.031827580659638,4.694689277940007,187,0.19081508583406814,1.5585351521094636e-07,True,0.061294823316453424,False,7.103680875212886,6.80728339794601,5.875677523452677e-05,True
s__Nitrospira_lenta,7.860078353680411e-08,10.730749984630984,5.570115057898928e-11,53.882239484382396,5.915902437855747,187,0.19083419637056132,1.5585351521094636e-07,True,8.179735892111417e-11,True,7.104573124647433,6.80728339794601,5.8636184518455866e-05,True
s__Arthrobacter_sp_162MFSha1_1,8.00161575147533e-08,10.719214659146257,2.208115265651948e-19,93.64903165525745,2.674563674512706,187,0.19066816788772667,1.5791548546562424e-07,True,9.254235888631196e-19,True,7.096822307870882,6.801575280235438,5.969205350600596e-05,True
s__GGB46612_SGB64482,8.346604320572495e-08,10.691938690551906,8.308585360192657e-20,95.64521188206024,2.806619474928517,187,0.19027531243284257,1.642893620883135e-07,True,4.94156299307932e-19,True,7.07849017419075,6.784390556686154,6.226566823147081e-05,True
s__GGB46603_SGB64473,8.40578138357566e-08,10.68737448127752,1.5572645244580335e-12,61.28518896695113,5.965011966559488,187,0.1902095369278861,1.6492760000343502e-07,True,2.536505098789723e-12,True,7.075421909255799,6.782706660752167,6.270712912147443e-05,True
s__Arcicella_aurantiaca,8.423246059156668e-08,10.68603365922537,6.482582282253851e-20,96.15190413760946,3.1703700604665452,187,0.19019021210924725,1.6492760000343502e-07,True,4.1689710194494597e-19,True,7.074520512549217,6.782706660752167,6.283741560130875e-05,True
s__Polynucleobacter_sp_UK_Kesae_W10,9.108467849709205e-08,10.635527555649972,8.237775103995326e-21,100.36184706484919,3.759811066680477,187,0.18946161225805624,1.7787740879275044e-07,True,8.336235487789479e-20,True,7.040554670269371,6.749879205708411,6.794917015883067e-05,True
s__Pseudacidovorax_intermedius,1.0107271271679876e-07,10.568387454165272,4.82439778555976e-20,96.75502204447444,2.9283573690185745,187,0.1884910184514348,1.9686747698885606e-07,True,3.301835548649157e-19,True,6.995366078000349,6.705826024496303,7.540024368673188e-05,True
s__GGB89586_SGB125898,1.0658703391924924e-07,10.534133580971366,2.208115265651948e-19,93.64903165525745,2.6811759473378687,187,0.18799494000829264,2.0706751902020816e-07,True,9.254235888631196e-19,True,6.972295623075051,6.683888019969913,7.951392730375994e-05,True
s__Pseudarthrobacter_sp_NIBRBAC000502770,1.0975392129123892e-07,10.515260798344885,2.208115265651948e-19,93.64903165525745,2.6817607454077397,187,0.1877213575100517,2.1266603969679023e-07,True,9.254235888631196e-19,True,6.959579954322977,6.672301856358809,8.187642528326424e-05,True
s__GGB65182_SGB88144,1.1062855661666428e-07,10.510145246141859,2.208115265651948e-19,93.64903165525745,2.6819600181726835,187,0.18764716998954445,2.1345689874896589e-07,True,9.254235888631196e-19,True,6.956132753861014,6.670689804597716,8.252890323603155e-05,True
s__Acidobacteriaceae_bacterium_KBS_83,1.1102047816970345e-07,10.507866204601212,2.208115265651948e-19,93.64903165525745,2.682301789350051,187,0.1876141141713047,2.1345689874896589e-07,True,9.254235888631196e-19,True,6.954596906476177,6.670689804597716,8.282127671459877e-05,True
s__Arthrobacter_humicola,1.1097792170919354e-07,10.508113279232475,2.208115265651948e-19,93.64903165525745,2.6822599554734436,187,0.1876176979367885,2.1345689874896589e-07,True,9.254235888631196e-19,True,6.954763412506899,6.670689804597716,8.278952959505838e-05,True
s__Synechococcus_sp_CBW1004,1.1185209354733106e-07,10.503057085955886,3.0717063786060085e-19,92.97469365811735,2.558070887397057,187,0.18754435262052482,2.1450298659719529e-07,True,1.1400462479801404e-18,True,6.951355882756046,6.6685666566090855,8.344166178630897e-05,True
s__GGB65333_SGB88329,1.1237669894834291e-07,10.500041881982023,1.3394604487621257e-20,99.37013258794983,3.4997815032839585,187,0.18750060766223098,2.1495645491144566e-07,True,1.0744489191145653e-19,True,6.949323729400536,6.667649508954367,8.383301741546381e-05,True
s__Salmonella_enterica,1.1510142860852163e-07,10.484606240012617,2.469166249984269e-15,74.55963736362244,4.136729932609108,187,0.18727659162348798,2.1960528322751187e-07,True,6.039337778650048e-15,True,6.938919285988389,6.658357215911587,8.586566574195715e-05,True
s__GGB47040_SGB64963,1.1638561047693307e-07,10.47745867803933,2.997410022209036e-19,93.02471604628057,2.565701116207827,187,0.18717281787123674,2.2148894238722467e-07,True,1.1236521992803723e-18,True,6.934100711067314,6.654647950615103,8.682366541579207e-05,True
s__Candidatus_Cibionibacter_quicibialis,1.1760186342769632e-07,10.470762175172457,0.01829477958736673,11.876357711261143,5.303541475474586,187,0.1870755688908069,2.2266748760675496e-07,True,0.019087979821224586,True,6.92958579671265,6.652343191065555,8.773099011706145e-05,True
s__Nocardioides_ungokensis,1.1737216171893201e-07,10.472021510386499,2.208115265651948e-19,93.64903165525745,2.6831395447465454,187,0.18709385917825472,2.2266748760675496e-07,True,9.254235888631196e-19,True,6.930434896661591,6.652343191065555,8.755963264232329e-05,True
s__Polynucleobacter_sp_UB_Tiil_W10,1.217076056701949e-07,10.448661655214906,8.412580430577396e-20,95.61981381350813,2.707333521172692,187,0.1867544521369442,2.295894373495722e-07,True,4.94156299307932e-19,True,6.914682281281956,6.639048096266733,9.07938738299654e-05,True
s__Ferribacterium_limneticum,1.2187321339199811e-07,10.447786070785854,5.477839606376604e-08,39.50528718761699,5.129273237890981,187,0.18674172482119655,2.295894373495722e-07,True,6.902818152629978e-08,True,6.914091737813889,6.639048096266733,9.09174171904306e-05,True
s__Lacticaseibacillus_rhamnosus,1.268348927042329e-07,10.422095206840826,2.6048169151326427e-16,79.17491640988925,2.5056130766577263,187,0.18636811028435707,2.383345842754603e-07,True,7.015138695627983e-16,True,6.896761254149099,6.622812933439545,9.461882995735774e-05,True
s__GGB89594_SGB125941,1.2783793377098136e-07,10.4170249465706,2.208115265651948e-19,93.64903165525745,2.6855224738259733,187,0.18629433444508525,2.396158256109349e-07,True,9.254235888631196e-19,True,6.893340257422395,6.620484502023413,9.53670985931521e-05,True
s__Thermomonas_sp_IMCC34681,1.2913109633098956e-07,10.410547050584693,1.3244131794618377e-20,99.39318210537316,3.2050435288768617,187,0.186200057051236,2.408294946572955e-07,True,1.0739263389984031e-19,True,6.888969161771177,6.618290325626471,9.633179786291821e-05,True
s__GGB61448_SGB83524,1.2895165004293184e-07,10.411442038438821,2.208115265651948e-19,93.64903165525745,2.6852285202520614,187,0.18621308374198275,2.408294946572955e-07,True,9.254235888631196e-19,True,6.889573096333679,6.618290325626471,9.619793093202716e-05,True
s__Leclercia_adecarboxylata,1.299061600267658e-07,10.40669577957996,3.1687201538430334e-12,59.817464164317855,4.15436110558516,187,0.18614399642951207,2.416708114213648e-07,True,5.094537143894188e-12,True,6.886370254606707,6.61677579975422,9.690999537996728e-05,True
s__Sulfitobacter_litoralis,1.3045464574751713e-07,10.403984347663426,8.764551081403257e-19,90.83209340103028,2.4962980547352336,187,0.18610452312238934,2.420874769344472e-07,True,3.084129767323976e-18,True,6.884540450204352,6.616027675816153,9.731916572764779e-05,True
s__Brotolimicola_acetigignens,1.3227291076713537e-07,10.395077321855677,1.43354596229785e-07,37.481246370637095,5.147454265025599,187,0.18597482676334132,2.4485258419921334e-07,True,1.7647281978122047e-07,True,6.8785290893647595,6.6110953080332004,9.867559143228299e-05,True
s__GGB92586_SGB133387,1.3271075050476564e-07,10.39295095450695,2.208115265651948e-19,93.64903165525745,2.6859328751576967,187,0.1859438583403139,2.4505499969444347e-07,True,9.254235888631196e-19,True,6.877093894801081,6.610736432439016,9.900221987655517e-05,True
s__Dolichospermum_circinale,1.3824213282699056e-07,10.366681036561197,2.3050093005672442e-20,98.26252390611096,3.7878349685770267,187,0.18556106867663857,2.5463859528132087e-07,True,1.6858205276697686e-19,True,6.859359574432258,6.594075770174258,0.00010312863108893495,True
s__GGB7511_SGB10952,1.3896305584465894e-07,10.363335543738241,2.559799799478162e-19,93.3471295223464,2.681288349350149,187,0.18551229429585814,2.553360582761467e-07,True,1.0378318752232114e-18,True,6.857100644173215,6.59288785027774,0.00010366643966011557,True
s__Flavobacterium_glycines,1.4122560097320002e-07,10.352948607693971,4.557036406789959e-20,96.871404477955,3.06200347844585,187,0.1853608245539934,2.5885576984276955e-07,True,3.1477307032086197e-19,True,6.850086568485498,6.586942150238049,0.00010535429832600722,True
s__GGB66002_SGB89409,1.4274841614300415e-07,10.346051716122979,2.208115265651948e-19,93.64903165525745,2.6865756687062783,187,0.185260218013515,2.6100568245755167e-07,True,9.254235888631196e-19,True,6.845428701745298,6.583350037362509,0.0001064903184426811,True
s__Acidovorax_sp_HDW3,1.4809151943993012e-07,10.322426292472553,1.279536085250224e-20,99.46351270723771,3.36891677595942,187,0.18491540010084628,2.701131381471586e-07,True,1.0605932439962969e-19,True,6.829469810931164,6.568454291465836,0.00011047627350218787,True
s__Trichococcus_flocculiformis,1.5608411593397527e-07,10.288644197656541,0.028279136541513,10.851960282410152,4.297508317382171,187,0.18442183612142216,2.839969524066965e-07,True,0.02917874946053762,True,6.80664129112863,6.546686320375696,0.00011643875048674556,True
s__GGB62809_SGB85028,1.655669951462492e-07,10.250756815951778,3.91174456103136e-20,97.18307726641211,3.298397150957217,187,0.1838675813817613,2.993823140379395e-07,True,2.7529824929522585e-19,True,6.781026233097329,6.523773859111871,0.0001235129783791019,True
s__Flavobacteriia_unclassified_SGB79047,1.6574382801296116e-07,10.250071283088136,2.997410022209036e-19,93.02471604628057,2.571864488721866,187,0.18385754577855584,2.993823140379395e-07,True,1.1236521992803723e-18,True,6.780562634928138,6.523773859111871,0.000123644895697669,True
s__Microcystis_aeruginosa,1.6497176229159502e-07,10.25306981047095,5.125812265349027e-20,96.63130884231626,4.704418762219031,187,0.18390143978305795,2.993823140379395e-07,True,3.4449152702255625e-19,True,6.782590386273567,6.523773859111871,0.0001230689346695299,True
s__GGB4567_SGB6308,1.684822099564132e-07,10.23954847595238,1.6407148409349275e-08,42.03476180170599,5.085200403137096,187,0.1837034700840825,3.0353531622486224e-07,True,2.139813411429119e-08,True,6.773445949544267,6.517790771642166,0.00012568772862748425,True
s__Polynucleobacter_sp_MWH_Braz_FAM2G,1.6947438315386829e-07,10.235778364003863,3.445288639873305e-20,97.44224809541876,2.975441686523788,187,0.18364825367926496,3.0353531622486224e-07,True,2.4477955479480814e-19,True,6.7708959381434575,6.517790771642166,0.00012642788983278574,True
s__Brevundimonas_mediterranea,1.6967054539647127e-07,10.23503561273883,8.764551081403257e-19,90.83209340103028,2.4962980547352336,187,0.18363737459242768,3.0353531622486224e-07,True,3.084129767323976e-18,True,6.770393544141077,6.517790771642166,0.00012657422686576756,True
s__Terrabacter_SGB130247,1.6943761465488494e-07,10.23591768122203,2.208115265651948e-19,93.64903165525745,2.6919057503538375,187,0.18365029422796442,3.0353531622486224e-07,True,9.254235888631196e-19,True,6.770990171197361,6.517790771642166,0.00012640046053254416,True
s__GGB43144_SGB60398,1.7447609301837106e-07,10.217105361917493,1.5818240294340473e-19,94.3303487464737,2.7759755816466622,187,0.18337466197411023,3.113855631380498e-07,True,8.489501625595678e-19,True,6.75826407232367,6.506701526626037,0.0001301591653917048,True
s__Blautia_massiliensis,1.7806576164419308e-07,10.204033812828142,4.647564925931786e-05,25.171183727505543,5.494702474168211,187,0.18318303207833808,3.1703355175791893e-07,True,5.22151119690529e-05,True,6.749419578338306,6.498894773831932,0.00013283705818656805,True
s__Lachnospiraceae_bacterium_CLA_AA_H244,1.8286004471782205e-07,10.186984303942872,1.8381887496723273e-07,36.95726612764296,5.676870355706054,187,0.1829329497956238,3.247942699035601e-07,True,2.2333693929243585e-07,True,6.737881178362824,6.488391641288056,0.00013641359335949524,True
s__Cellulophaga_sp_BC115SP,1.8680765224755633e-07,10.173280851518822,7.816314899848826e-20,95.76991681388685,2.9481104819447603,187,0.1827318364558227,3.3101783509899527e-07,True,4.779484356792806e-19,True,6.728605337630444,6.4801486059934446,0.00013935850857667702,True
s__GGB92434_SGB133094,2.014208300045319e-07,10.124977961670947,2.208115265651948e-19,93.64903165525745,2.6961393902330997,187,0.18202214783163917,3.5606620659568904e-07,True,9.254235888631196e-19,True,6.695895618746432,6.448469242235437,0.0001502599391833808,True
s__Bacteroides_caccae,2.0476187996776453e-07,10.114431399846886,0.09808453838533683,7.828034675906816,3.477764586815958,187,0.1818670288495432,3.6026500579234037e-07,True,0.0987463773757912,False,6.688750891742039,6.443377920862103,0.00015275236245595233,True
s__GGB43787_SGB61137,2.0437636574800858e-07,10.115639444261815,5.747232255341888e-12,58.58645375196477,5.00964415036359,187,0.18188479976751382,3.6026500579234037e-07,True,9.083549284925951e-12,True,6.68956932780681,6.443377920862103,0.0001524647688480144,True
s__GGB43779_SGB93081,2.1615944309984638e-07,10.079715738754526,3.89656367188485e-16,78.34899774167314,3.860855392218866,187,0.18135601459591777,3.7942339894702443e-07,True,1.0271507064403174e-15,True,6.665225787210717,6.420875889788359,0.0001612549445524854,True
s__GGB43892_SGB61249,2.1708396008597474e-07,10.076981205856072,2.62113002564315e-19,93.2987617427257,2.682443618340089,187,0.1813157351697663,3.801517235308384e-07,True,1.0456486626362512e-18,True,6.6633722645395865,6.420043036169637,0.00016194463422413715,True
s__Polynucleobacter_sp_71A_WALBACH,2.1777144391103297e-07,10.07495537243501,1.229694865256402e-19,94.8446227839672,2.5988380853215673,187,0.18128589226779956,3.8046252261740184e-07,True,6.949639162736937e-19,True,6.661999069322854,6.419688116875209,0.0001624574971576306,True
s__Roseburia_inulinivorans,2.220622284147029e-07,10.062455497657561,1.629790544058303e-07,37.21090365394048,4.826575783205083,187,0.1811017063146495,3.8705238877889804e-07,True,1.9898915644312504e-07,True,6.653525306314665,6.4122302478551685,0.00016565842239736836,True
s__Chryseobacterium_candidae,2.2339051163231265e-07,10.058635292333229,3.8436533778222886e-18,87.80929941082641,2.4962980547352336,187,0.18104539896287308,3.8755656204117494e-07,True,1.2687457609979767e-17,True,6.650935277206267,6.411664905313185,0.00016664932167770525,True
s__Eubacterium_siraeum,2.232352333440945e-07,10.059080695796622,1.4669756970709316e-07,37.43268095213194,5.821434536125865,187,0.18105196432016646,3.8755656204117494e-07,True,1.799940575682426e-07,True,6.651237259379074,6.411664905313185,0.0001665334840746945,True
s__GGB90602_SGB127229,2.274281192640424e-07,10.047162055977246,2.208115265651948e-19,93.64903165525745,2.6991175032891155,187,0.1808762443318399,3.9364588624356293e-07,True,9.254235888631196e-19,True,6.6431558400606505,6.404894282748713,0.00016966137697097564,True
s__Priestia_megaterium,2.3421885443348114e-07,10.02832112147533,2.208115265651948e-19,93.64903165525745,2.6997963936483154,187,0.18059831305789154,4.044612625170762e-07,True,9.254235888631196e-19,True,6.630378147492381,6.393123066834624,0.00017472726540737694,True
s__GGB23756_SGB35463,2.3524966809837412e-07,10.02550937573226,4.558938792351807e-08,39.89103086276954,5.339034558758545,187,0.18055681953120395,4.0530312332883853e-07,True,5.774139794727416e-08,True,6.6284709806239634,6.39222004950466,0.0001754962524013871,True
s__Bifidobacterium_longum,2.5051710446709375e-07,9.985260055973962,0.02739951628418874,10.926765490196287,4.712721091972652,187,0.17996239083858934,4.3031885107926224e-07,True,0.028310303529092522,True,6.6011626166147925,6.366209628260052,0.00018688575993245195,True
s__Casimicrobium_huifangae,2.5092319064273337e-07,9.9842235854207,3.3183891429282863e-16,78.67841173394737,4.184484194259891,187,0.1799470721627655,4.3031885107926224e-07,True,8.809673667702853e-16,True,6.600459198778084,6.366209628260052,0.0001871887002194791,True
s__GGB49317_SGB56530,2.5277374427896954e-07,9.979521660886064,2.208115265651948e-19,93.64903165525745,2.7016872204268148,187,0.1798775721586976,4.324981954864938e-07,True,9.254235888631196e-19,True,6.597268038407627,6.364015700203544,0.00018856921323211128,True
s__Alistipes_finegoldii,2.603038340824973e-07,9.960740524657577,1.708398626812199e-07,37.11162342249206,4.70570258881221,187,0.1795998472149697,4.4436306687767277e-07,True,2.0790626029394788e-07,True,6.584519435007904,6.352262044505657,0.000194186660225543,True
s__GGB25734_SGB37713,2.7332871646576285e-07,9.929512312954502,5.706792851084954e-12,58.60105819334238,5.181614156535854,187,0.17913764524740128,4.655324714234226e-07,True,9.038784430805469e-12,True,6.563314738056837,6.332050021088268,0.00020390322248345908,True
s__Candidatus_Methylopumilus_rimovensis,2.7635049184443805e-07,9.92248197223853,5.801835884940686e-16,77.53240901427593,3.9013849433447243,187,0.17903351887432184,4.69606986141118e-07,True,1.5028366563075527e-15,True,6.558539758130748,6.328265450900201,0.00020615746691595078,True
s__GGB6264_SGB8922,2.7835370243106686e-07,9.917863985965734,1.2478113248749363e-18,90.10995283961057,2.4962980547352336,187,0.17896510750535943,4.719360500308543e-07,True,4.289710821920288e-18,True,6.555402997692095,6.326116846705614,0.00020765186201357588,True
s__Candidatus_Nitrosocosmicus_oleophilus,2.8414627187371606e-07,9.904696632324368,2.208115265651948e-19,93.64903165525745,2.704576600785281,187,0.178769982228289,4.806646685210707e-07,True,9.254235888631196e-19,True,6.546458037719883,6.318157799715053,0.00021197311881779218,True
s__GGB23698_SGB35400,2.964089124948102e-07,9.877692889542939,1.0240681083067799e-19,95.21829084210859,2.8334485127685136,187,0.17836952704485398,5.00273865884906e-07,True,5.876575452283521e-19,True,6.52810874202495,6.300792183901374,0.0002211210487211284,True
s__Parabacteroides_distasonis,3.005545558040397e-07,9.868817918943027,0.08393788182717704,8.217209076357813,4.395862935703843,187,0.1782378293390776,5.061257305413401e-07,True,0.08473296325179171,False,6.522076684612485,6.295741583362886,0.00022421369862981363,True
s__Sphaerospermopsis_aphanizomenoides,3.110444793715927e-07,9.84690120304154,1.465943631238089e-19,94.48573113571902,2.7042187823607873,187,0.17791242127392004,5.22610769394613e-07,True,8.0771999793976495e-19,True,6.507177502405963,6.281821645047914,0.00023203918161120816,True
s__GGB9758_SGB15368,3.183664649863805e-07,9.832040614481045,5.308651248224517e-06,29.82665974383586,4.1472910341689655,187,0.17769163228561458,5.337109727636851e-07,True,6.120948734428887e-06,True,6.4970726847735305,6.272693868281793,0.00023750138287983985,True
s__Odoribacter_splanchnicus,3.2221870812729757e-07,9.824359941853185,1.346624255841254e-07,37.61301033793077,4.394835696988092,187,0.17757747133773927,5.389577494685292e-07,True,1.6604656113348355e-07,True,6.491849247900096,6.268445279139569,0.000240375156262964,True
s__GGB45669_SGB63385,3.3383387617930697e-07,9.801749832708278,2.084982290164136e-14,70.17474798785814,4.446808775773615,187,0.17724122405456044,5.571366255699397e-07,True,4.147724769233188e-14,True,6.476469594884917,6.254038290544186,0.000249040071629763,True
s__GGB41952_SGB59058,3.531786835541535e-07,9.765798302196387,3.148494598181653e-11,55.065114778970695,4.974144606435752,187,0.1767060026672641,5.881055757397288e-07,True,4.7450039802899254e-11,True,6.452005516572882,6.230544703098357,0.0002634712979313985,True
s__Rhizobiales_bacterium_TNE_4,3.60034508835273e-07,9.753531856060055,1.5248404649196094e-19,94.4052815661064,3.639536705985741,187,0.17652322898505035,5.981865113387832e-07,True,8.303145889270281e-19,True,6.443655870681404,6.223163384212059,0.00026858574359111366,True
s__GGB57651_SGB79249,3.6126459554817726e-07,9.751355928099063,3.3930076453710983e-20,97.47345758169837,3.3944909689528586,187,0.1764907985387526,5.98896418397645e-07,True,2.4338304840834994e-19,True,6.442174597832669,6.222648284135344,0.00026950338827894023,True
s__GGB43953_SGB61318,3.6451944543678883e-07,9.745634194021289,8.370125712048852e-20,95.63014415061473,3.5250893401442895,187,0.17640550852932302,6.029523421193891e-07,True,4.94156299307932e-19,True,6.4382792991138,6.219717013519092,0.0002719315062958445,True
s__GGB62595_SGB84801,3.812246709497118e-07,9.717055755196823,3.105050709832326e-19,92.95263546525406,2.921625472043397,187,0.17597924449787938,6.291893905497456e-07,True,1.1467167472945123e-18,True,6.418819001762403,6.201218609101116,0.00028439360452848497,True
s__GGB43067_SGB57480,3.8790810759949186e-07,9.705974225674499,5.293860372521653e-20,96.56545560381117,3.118274700597097,187,0.17581383829941677,6.388067290711279e-07,True,3.5260891409831724e-19,True,6.411271143192097,6.19463051773226,0.00028937944826922093,True
s__GGB66002_SGB89410,3.8945206640003806e-07,9.703441632310147,2.208115265651948e-19,93.64903165525745,2.7122248330398064,187,0.17577602673654302,6.399366553621771e-07,True,9.254235888631196e-19,True,6.40954598748821,6.193863012872645,0.0002905312415344284,True
s__Polynucleobacter_sp_MWH_HuK1,4.154156764155181e-07,9.662305975664058,8.126878297662658e-17,81.56243315738634,3.55696717227418,187,0.17516138610896326,6.80741523705948e-07,True,2.3228548697533877e-16,True,6.3815171186524005,6.16701775759821,0.0003099000946059765,True
s__Advenella_mandrilli,4.1611010028138374e-07,9.661241694998122,1.2786744450255472e-15,75.91073810181929,3.144934503102617,187,0.17514547167770111,6.80741523705948e-07,True,3.1846702055893447e-15,True,6.380791742406444,6.16701775759821,0.0003104181348099123,True
s__GGB92736_SGB128655,4.321928056885893e-07,9.637081764410686,1.68272092676077e-11,56.36312195361476,5.5030200359556085,187,0.174784037457549,7.055051051284194e-07,True,2.5882676522959473e-11,True,6.364322466688667,6.151499839285848,0.00032241583304368763,True
s__GGB93874_SGB128178,4.424928030295826e-07,9.622080442774013,2.208115265651948e-19,93.64903165525745,2.7158578363045587,187,0.1745594572172099,7.20741552532901e-07,True,9.254235888631196e-19,True,6.35409378853668,6.14222043906788,0.0003300996310600686,True
s__Oscillospiraceae_bacterium_CLA_AA_H250,4.4598959612696976e-07,9.61706752139909,8.746234706064263e-08,38.52148521505709,5.394211701544376,187,0.1744843830391607,7.248545505680163e-07,True,1.0874485151206567e-07,True,6.350675272223616,6.139749130288209,0.00033270823871071946,True
s__Gemmiger_formicilis,4.5266466823597917e-07,9.60760737583093,0.021510664904297816,11.497062648837833,4.9465334247545245,187,0.1743426694305118,7.341040054435663e-07,True,0.02234952091727879,True,6.344223402100663,6.134242406309569,0.00033768784250404047,True
s__GGB63474_SGB85783,4.567142505497006e-07,9.601936477694887,2.208115265651948e-19,93.64903165525745,2.7166507387136583,187,0.17425769567248717,7.390647091324873e-07,True,9.254235888631196e-19,True,6.340355437180949,6.131317535097928,0.00034070883091007664,True
s__GGB32810_SGB52752,4.912228394157561e-07,9.555573005258772,2.208115265651948e-19,93.64903165525745,2.7186012982252836,187,0.1735623204638348,7.931866627795542e-07,True,9.254235888631196e-19,True,6.308721448866815,6.100624596950271,0.000366452238204154,True
s__GGB63428_SGB85736,4.968764639825118e-07,9.548291591195099,2.208115265651948e-19,93.64903165525745,2.7188779089847728,187,0.17345300490165116,7.988574183856762e-07,True,9.254235888631196e-19,True,6.303751574404808,6.097530727487021,0.0003706698421309538,True
s__Anabaenopsis_elenkinii,4.95894693704926e-07,9.549550019479412,2.400776292503631e-19,93.47814973762588,2.5946114268719382,187,0.17347189969945775,7.988574183856762e-07,True,9.89491223319176e-19,True,6.304610538829277,6.097530727487021,0.00036993744150387483,True
s__Curvibacter_sp_AEP1_3,5.151055694516581e-07,9.525370311500897,1.4642647814449866e-16,80.35582035788194,3.390405248819721,187,0.1731086998156921,8.263844189482515e-07,True,4.106547093826917e-16,True,6.288103754392289,6.082817879809573,0.00038426875481093695,True
s__Bradyrhizobium_diazoefficiens,5.373697554715021e-07,9.498460017101971,9.477021915092596e-20,95.37653974598003,3.2509177173877295,187,0.17270410869955977,8.602528703470827e-07,True,5.523326834889903e-19,True,6.269726780406505,6.065373869623836,0.00040087783758174057,True
s__GGB73317_SGB83926,5.609019469330995e-07,9.471212605128454,2.285001474032954e-19,93.57911449082107,3.6726876118009617,187,0.1722940454881806,8.960018252935594e-07,True,9.522967037031193e-19,True,6.251113052518859,6.047691105612302,0.00041843285241209224,True
s__Ruminococcus_bicirculans,5.637364102296796e-07,9.468008701891609,1.4958585171628556e-09,47.040113940897214,5.553089755909344,187,0.17224580124849587,8.966894712821769e-07,True,2.0703347936984977e-09,True,6.248923914352827,6.047357929595241,0.00042054736203134095,True
s__Serratia_sp_PL17,5.633020228552589e-07,9.468498651463921,2.664607364474879e-18,88.55865099000975,2.4962980547352336,187,0.17225317925272765,8.966894712821769e-07,True,8.954040963505675e-18,True,6.2492586891813025,6.047357929595241,0.00042022330905002315,True
s__Tolumonas_auensis,5.707466473402265e-07,9.4601540009712,1.6548283135906123e-07,37.178772578460766,4.2079003209245025,187,0.17212750169521074,9.039851357023544e-07,True,2.0171600031676417e-07,True,6.243556630947523,6.04383871060375,0.00042577699891580895,True
s__GGB90062_SGB126913,5.698906149853079e-07,9.461107922697543,2.208115265651948e-19,93.64903165525745,2.7225338559119137,187,0.17214187050240193,9.039851357023544e-07,True,9.254235888631196e-19,True,6.2442084949715175,6.04383871060375,0.00042513839877903966,True
s__Methylorubrum_extorquens,6.052907235070231e-07,9.422816960261585,3.6778848024288366e-17,83.18661175565326,2.4962980547352336,187,0.17156470628735765,9.566671180852526e-07,True,1.106331476859642e-16,True,6.218035981895448,6.019239153056867,0.00045154687973623925,True
s__Bifidobacterium_minimum,6.236750714845259e-07,9.403812949880365,2.449808227740456e-16,79.30071883708528,2.6556256102557327,187,0.17127795766142428,9.836397533350027e-07,True,6.768729399608814e-16,True,6.205041614507591,6.0071639277727344,0.0004652616033274563,True
s__GGB35206_SGB49924,6.256431843545164e-07,9.40181206160636,1.3989929928756633e-14,70.99537503563485,3.9330500095109158,187,0.17124775501137235,9.846620580769393e-07,True,3.042707792085262e-14,True,6.203673282199498,6.0067127964009135,0.00046672981552846923,True
s__GGB49350_SGB69252,6.410913306245711e-07,9.386323578361067,2.208115265651948e-19,93.64903165525745,2.725687062830077,187,0.1710138877303422,1.006850805570379e-06,True,9.254235888631196e-19,True,6.19308009597131,5.997034878123507,0.00047825413264593,True
s__Nitrososphaera_sp_AFS,6.480660932184239e-07,9.379453499446788,2.208115265651948e-19,93.64903165525745,2.7259527416997362,187,0.1709101111865362,1.0156666082792946e-06,True,9.254235888631196e-19,True,6.188380700215342,5.993248825463167,0.00048345730554094423,True
