species,p_value_original,f_statistic_original,p_value_kw,kw_statistic,effect_size_original,n_samples_original,r_squared,p_adjusted_original,sig_fdr,p_adjusted_kw,sig_fdr_kw,log10p,log10p_adjusted,p_adjusted_bonf,sig_bonf,significant_original,f_statistic_balanced,p_value_balanced,effect_size_balanced,n_samples_balanced,p_adjusted_balanced,significant_balanced,log_p_original,log_p_balanced
s__Acinetobacter_sp_ANC_4805,9.125056706003555e-06,9.251220222829913,1.1919644184467285e-05,25.537367497308136,4.361666320297807,209,0.1192404905202295,1.1732215764861716e-05,True,1.3877696617233984e-05,True,5.039764428019113,4.930619958594045,0.005173907152304,True,True,3.44136753059932,0.024678758139854637,4.266777274290984,48,0.035681268593224416,True,5.039764428019113,1.6076766982278596
s__GGB75646_SGB103098,1.0973261923971332e-05,9.106891558466163,2.2984290593009588e-05,24.17318390313493,4.593385050325893,209,0.1175989812941585,1.407655997939309e-05,True,2.6541940460766672e-05,True,4.959664254375613,4.851503464831799,0.0062218395108917,True,True,0.7259599051365043,0.5419581758734983,2.67795619545023,48,0.5562707096939002,False,4.959664254375613,0.2660342276465022
s__Tessaracoccus_sp_MC1627,1.1835207753331456e-05,9.04777457714362,6.165241964074202e-12,55.21919851936872,3.989470625375787,209,0.1169248518334874,1.5147997282480666e-05,True,1.0103156628988649e-11,True,4.926824114132572,4.819644781462735,0.0067105627961389,True,True,3.7699627656156163,0.017122613119727684,3.543895425470221,48,0.02653941729554375,True,4.926824114132572,1.7664299559627865
s__GGB46603_SGB64473,1.2858324558817769e-05,8.982991315266426,8.43867279870661e-14,63.94372804280162,5.831527642245686,209,0.11618492415533,1.6420427983895664e-05,True,1.5896104574307799e-13,True,4.8908156163467575,4.78461552756847,0.0072906700248496,True,True,5.225921333907389,0.0035746380056685756,6.119857315005621,48,0.007863431037557512,True,4.8908156163467575,2.446767931513413
s__Klebsiella_michiganensis,1.3384272434352929e-05,8.951682014092265,1.6012211095803992e-09,43.87896601127329,4.282859975133368,209,0.1158268776146456,1.7053668472535078e-05,True,2.2697309228302164e-09,True,4.873405231973038,4.768182184061064,0.0075888824702781,True,True,2.6683986119084118,0.05921513769112586,4.214194588674076,48,0.07477724514670014,False,4.873405231973038,1.2275672565314628
s__Acinetobacter_modestus,1.4764713320855948e-05,8.875057597331491,1.430454729798638e-16,76.88296387539431,2.7949735824656186,209,0.1149493920330695,1.8770386665751844e-05,True,3.351519966098461e-16,True,4.830774981098432,4.726526780917666,0.0083715924529253,True,True,3.6761076361381106,0.018998851437775528,2.4450574282014643,48,0.028827820718831894,True,4.830774981098432,1.7212726532215732
s__GGB75638_SGB102999,1.630330224843878e-05,8.797732273281019,1.0341569035428327e-09,44.77263458310143,3.889780047448637,209,0.1140621123809103,2.068002768426127e-05,True,1.4844733273640154e-09,True,4.787724419950581,4.684448884189611,0.0092439723748647,True,True,1.842006084116007,0.1534823523581767,3.6864982963385855,48,0.17652027137339998,False,4.787724419950581,0.8139415531774832
s__GGB61412_SGB83485,1.648047599471955e-05,8.789304131214521,5.970819578230888e-12,55.284424836972825,5.004859210275171,209,0.1139652950180137,2.085810243081693e-05,True,9.812912176396852e-12,True,4.783030249016647,4.6807252041218845,0.0093444298890059,True,True,5.1120008758291435,0.004027831802141005,6.610614163411399,48,0.00810689458024143,True,4.7830302490166465,2.3949286734032253
s__GGB9758_SGB15368,1.7336687510259394e-05,8.749819391937955,1.4565475347353593e-08,39.35938044759382,3.995107241563053,209,0.1135114364499698,2.18928771009289e-05,True,1.9804854968703805e-08,True,4.761033878799943,4.659697160910359,0.009829901818317,True,True,2.1329618426642036,0.10964290112186868,3.067398911705274,48,0.1306040439834024,False,4.761033878799943,0.9600194816645541
s__Acinetobacter_parvus,2.011053265753839e-05,8.634195900170596,3.499455206991633e-05,23.298330623456003,3.0009615491453787,209,0.1121797202814732,2.533927114849837e-05,True,4.016581178875012e-05,True,4.696576426311957,4.596205881194393,0.0114026720168242,True,True,0.9227305097549355,0.43774043919234085,2.626222303809801,48,0.45541069545331603,False,4.696576426311957,0.35878333068450097
s__Bacteroides_intestinalis,2.0954984988833823e-05,8.60217326140868,3.907781628794365e-09,42.053929274876765,3.984241490469738,209,0.1118101854676887,2.634473722542966e-05,True,5.444010278934655e-09,True,4.678712645938177,4.57930612892323,0.0118814764886687,True,True,3.623775165756978,0.020135941770189437,3.8164884656570393,48,0.030284029134475893,True,4.678712645938177,1.696028053365632
s__Acidovorax_SGB22469,2.106679504882279e-05,8.5980310243077,1.6892635225396714e-18,85.86861124014904,2.928040822560702,209,0.1117623624135519,2.6426709718324163e-05,True,6.6056028777930596e-18,True,4.676401529815817,4.577956905734293,0.0119448727926825,True,True,4.3278415982597975,0.009297100501052294,3.1710344917207327,48,0.016576905610366826,True,4.676401529815817,2.0316524743205506
s__GGB6613_SGB9347,2.277896733828667e-05,8.537225668164146,0.0005190189085758,17.651317715134827,3.364551350514221,209,0.111059757845625,2.851142269494159e-05,True,0.0005725364224951,True,4.642465968116853,4.544981111236778,0.0129156744808085,True,True,1.2016428607267884,0.32029556408506016,2.237804461863628,48,0.34526156812971315,False,4.642465968116853,0.4944490760309048
s__GGB93539_SGB132226,2.3294488503180108e-05,8.519817098854547,3.0317877050926718e-12,56.66369412514374,4.243710279074088,209,0.1108583974884945,2.9092455905954013e-05,True,5.070866161615177e-12,True,4.632746821282952,4.536219615247149,0.0132079749813031,True,True,4.997384713900284,0.004544300047239405,5.458263031971272,48,0.009009154289457142,True,4.632746821282952,2.342533001117828
s__GGB63102_SGB85356,2.3548609403218452e-05,8.51137795840774,9.904620490784229e-14,63.6184280097039,3.8180789789112737,209,0.1107607513299685,2.9345190179395304e-05,True,1.8534388839190284e-13,True,4.628034733814919,4.532463071579124,0.0133520615316248,True,True,3.4394607675929705,0.024731461300065597,2.972351740717964,48,0.035681268593224416,True,4.628034733814919,1.6067502218592729
s__GGB44498_SGB103071,2.6186650149757737e-05,8.428822015763968,4.3284411387773764e-21,97.93095755523144,2.7405328404975253,209,0.1098043948535779,3.2561032094106665e-05,True,2.4410572503298848e-20,True,4.581920053866609,4.487301837638138,0.0148478306349126,True,True,3.2107877926765824,0.03197302703753131,3.612452024165178,48,0.04410877452622933,True,4.581920053866609,1.495216245071337
s__GGB4571_SGB6317,2.7227051244872626e-05,8.398545256950099,5.869881250525008e-09,41.22109545004829,3.719222341040053,209,0.1094531426995922,3.378060843729273e-05,True,8.157408502567843e-09,True,4.564999391250023,4.471332532426966,0.0154377380558427,True,True,3.9149710362754893,0.014591539603553022,3.0328085090470487,48,0.023503985668223194,True,4.564999391250023,1.8358988817836674
s__Acinetobacter_sp_ANC_4204,2.851531320185245e-05,8.362630276904104,4.3434186900364174e-16,74.63267415649997,3.0151260220395413,209,0.1090361198068037,3.530170870185664e-05,True,9.890435330323894e-16,True,4.544921853919688,4.452204273030651,0.0161681825854503,True,True,6.9151314301221545,0.0006486328696056928,2.6029439014231848,48,0.00234401569425905,True,4.544921853919688,3.1880010471421207
s__Neglectibacter_timonensis,2.8963810970945048e-05,8.350509048653189,6.202793068851925e-13,59.89074770102895,3.4821379966353967,209,0.1088952873156338,3.5778825317049764e-05,True,1.109458570990234e-12,True,4.538144295556317,4.446373922200672,0.0164224808205258,True,True,4.069613015184707,0.01231471492638463,3.732921290266683,48,0.020597178062714116,True,4.538144295556317,1.9095756372013355
s__Streptococcus_thermophilus,2.970461629174655e-05,8.330895785295768,0.1134307916294908,5.9628685597186255,3.2472411327860566,209,0.1086673130490187,3.661416834221803e-05,True,0.1186628392138769,False,4.527176053233546,4.436350826022214,0.0168425174374202,True,True,1.6160160103783074,0.19926018843085716,2.879603798733401,48,0.22461337343995233,False,4.527176053233546,0.7005794633261976
s__GGB4552_SGB6276,3.0178008398992e-05,8.318618690559171,1.3270789081294558e-09,44.26287919264036,4.307994007208469,209,0.1085245511812438,3.7116986469042217e-05,True,1.890587288717089e-09,True,4.52030942492717,4.430427291423912,0.0171109307622284,True,True,3.4176182232493475,0.025343528736058826,3.2355498211405087,48,0.03628732523572059,True,4.52030942492717,1.5961329157389614
s__GGB6301_SGB60981,3.0461765627518485e-05,8.31135225016415,7.096917234257153e-20,92.27864446515773,2.5685361271399576,209,0.1084400332115615,3.738489417922724e-05,True,3.3514851656716453e-19,True,4.516244927655747,4.427303844318966,0.0172718211108029,True,True,2.7388120642664173,0.054634058603012396,3.832300192673158,48,0.06961238478181579,False,4.516244927655747,1.2625365358313694
s__Sulfurospirillum_sp_UCH001,3.818247362330955e-05,8.136094014313937,0.0001559036588772,20.178184303912705,2.8749369771876854,209,0.1063966907627725,4.675909836807023e-05,True,0.0001746983687419,True,4.4181359395841895,4.330133871709236,0.0216494625444165,True,True,2.1882507837466743,0.10286102611817058,2.728691799668486,48,0.1230426198502167,False,4.4181359395841895,0.9877491475704754
s__Romboutsia_timonensis,3.8935226813996335e-05,8.120960543842061,8.595778555891674e-19,87.23526173045136,3.2161997100425266,209,0.1062198096667856,4.757817586968949e-05,True,3.4322580571764642e-18,True,4.409657291013291,4.322592212675265,0.0220762736035359,True,True,3.2165537677548692,0.03176590901093009,3.976335175274894,48,0.04392992782731064,True,4.409657291013291,1.4980387124117542
s__GGB46575_SGB64440,4.212498343230816e-05,8.05994247883827,9.31352598937509e-16,73.08667490442149,3.9587953046906,209,0.1055059151888615,5.136530237874995e-05,True,2.0790430062896363e-15,True,4.37546025692793,4.289330150924977,0.0238848656061187,True,True,3.287695250902012,0.029321072635170642,4.506493898525683,48,0.041253221300599885,True,4.37546025692793,1.5328201462063926
s__GGB15004_SGB62020,4.417593462963952e-05,8.023119036771302,1.3318073987598455e-16,77.02770853187286,3.028325563401059,209,0.1050745390564079,5.375054707082749e-05,True,3.1333393987420433e-16,True,4.354814253361636,4.2696171111587295,0.0250477549350056,True,True,4.8479034471917135,0.005323075960356034,3.36436326806692,48,0.010336246813431068,True,4.354814253361636,2.2738373363957045
s__Pseudanabaena_sp_lw0831,5.033139611970533e-05,7.922133526431087,3.144457944485492e-14,65.94804958349208,3.755803776916057,209,0.1038893846260241,6.110899700186922e-05,True,6.212221792764022e-14,True,4.29816102273867,4.213894844411875,0.0285379015998729,True,True,5.148854458805862,0.0038750310898874574,5.611924091817993,48,0.007938445811617713,True,4.29816102273867,2.4117248087415675
s__Pseudanabaena_sp_UWO311,5.062063191758316e-05,7.917699547699246,3.144457944485492e-14,65.94804958349208,3.754595605568456,209,0.1038372760150345,6.132884251553345e-05,True,6.212221792764022e-14,True,4.295672437672304,4.212335231853522,0.0287018982972696,True,True,5.162227602129485,0.003821083146698333,5.604185589267246,48,0.007894981372307649,True,4.295672437672304,2.4178135119689075
s__GGB32253_SGB56808,5.09231933122739e-05,7.913088493941665,4.012470608462229e-12,56.09341042322044,4.8857716531359525,209,0.1037830799701996,6.156386057155501e-05,True,6.652253903503169e-12,True,4.293084370249815,4.210674154071992,0.0288734506080593,True,True,3.0392303697609613,0.038814373826968174,4.354575973610801,48,0.051540398032531506,False,4.293084370249815,1.4110074157014143
s__Ornithinibacter_SGB87564,5.642445130004836e-05,7.833740449159436,8.257183665366908e-07,31.05989470790832,4.842887227974605,209,0.1028494342782544,6.8069497632186e-05,True,1.000389559457914e-06,True,4.2485326555292415,4.167047454572052,0.0319926638871274,True,True,2.754934010222634,0.053637116072921556,4.628873017861576,48,0.06849604687690658,False,4.2485326555292415,1.2705345810681434
s__GGB45018_SGB103278,6.273144493739459e-05,7.751835998732029,7.351150909811691e-17,78.23135940126127,4.034308219080404,209,0.1018836662490686,7.551747193100368e-05,True,1.941952182633386e-16,True,4.202514708937877,4.121952557173867,0.0355687292795027,True,True,4.099778022511297,0.011915224437846556,4.524882449944231,48,0.020047276724804147,True,4.202514708937877,1.9238977727719706
s__GGB24768_SGB36661,6.55135677235368e-05,7.718309247993666,0.0152078645209743,10.4350730589449,2.5146709549036084,209,0.1014877389366045,7.869956122721475e-05,True,0.0163003009137854,True,4.183668749210182,4.104027688951363,0.0371461928992453,True,True,1.425977545699867,0.24795594685906713,3.0073744194747545,48,0.2758631524900339,False,4.183668749210182,0.6056254713329186
s__GGB450_SGB609,6.834705767551279e-05,7.685605077430743,1.6339114768207156e-19,90.59279424668505,2.5685361271399576,209,0.1011011892313208,8.192977104020244e-05,True,7.352601645693221e-19,True,4.1652801769673165,4.086558258812222,0.0387527817020157,True,True,8.39530311848977,0.00015950022133840084,2.4450574282014643,48,0.000766412080498926,True,4.1652801769673165,3.7972387099360825
s__GGB74484_SGB51879,7.332596860168896e-05,7.631312406506705,4.171588778993905e-18,84.0395617841977,2.5685361271399576,209,0.1004587375111583,8.771270927670389e-05,True,1.506554673687608e-17,True,4.134742191482899,4.056937474264077,0.0415758241971576,True,True,8.39530311848977,0.00015950022133840084,2.4450574282014643,48,0.000766412080498926,True,4.134742191482899,3.7972387099360825
s__Acidovorax_sp_KKS102,7.739655532613805e-05,7.589612958622819,0.1624784838314793,5.130621581384077,2.070745510955056,209,0.0999646790502245,9.238704604193742e-05,True,0.1693479785522955,False,4.111278367949418,4.034388918681378,0.0438838468699202,True,True,0.630112562659675,0.5994750276525036,1.9047986939175845,48,0.6124366498720172,False,4.111278367949418,0.22222890360534486
s__GGB24669_SGB36543,8.477439883385091e-05,7.519369462771324,2.8354672925227448e-14,66.15800558217848,5.069901564758522,209,0.0991312001496335,0.0001009812691991,True,5.701099130710627e-14,True,4.071735281279359,3.9957591751069454,0.0480670841387934,True,True,5.433071269396996,0.0028812221964769087,4.951944436724492,48,0.007102839066966988,True,4.071735281279359,2.5404232481469418
s__GGB75360_SGB102770,9.07866172042563e-05,7.466535575629078,1.1150976913746028e-14,68.05195464361996,3.470663492632624,209,0.0985032782127445,0.0001079161676201,True,2.31597212823956e-14,True,4.041978165825831,3.9669134859730377,0.0514760119548133,False,True,3.1740457257951005,0.03332584458738858,3.3990422498872075,48,0.04575243070471992,True,4.041978165825831,1.4772188353126223
s__Streptococcus_suis,0.000114657614276,7.286698073918259,0.0010639804399542,16.134950387640707,2.388527649823616,209,0.096359363231096,0.0001360059985241,True,0.0011691412973916,True,3.940597098995221,3.8664419367144336,0.0650108672945434,False,True,1.0592495488226734,0.3760786121716142,2.512006348762109,48,0.3934254116260244,False,3.9405970989955645,0.4247213644770095
s__Simplicispira_SGB61893,0.0001215817204925,7.241565095291015,3.189147057498105e-10,47.17561151064227,5.575856039800788,209,0.09581971323627,0.0001439182369922,True,4.708974952087046e-10,True,3.9151317152439273,3.841884169765584,0.0689368355192788,False,True,2.9639598576002064,0.04227424288807399,5.145254761586942,48,0.05574301329659989,False,3.915131715244125,1.3739241616717002
s__Thauera_phenylacetica,0.0001380881254049,7.143630128151821,2.343441614910441e-13,61.86898423407303,2.7022657933645253,209,0.0946464961033722,0.0001631165981346,True,4.314062972903312e-13,True,3.859843666047108,3.787501844529789,0.0782959671046324,False,True,2.981795026176416,0.041426832906689345,3.0748828731164495,48,0.054752946988561445,False,3.8598436660474085,1.3827182673708824
s__GGB67138_SGB90854,0.0001461605415089,7.099947336204942,4.6813745878583104e-14,65.14018331137501,5.469701819527128,209,0.0941222133412005,0.0001722931955001,True,9.152894452812629e-14,True,3.8351698566386,3.763731874119525,0.082873027035574,False,True,3.568449092688089,0.021414654020366495,5.324127920393155,48,0.03186905204605722,True,3.8351698566387458,1.6692889377633011
s__GGB25719_SGB61051,0.0001505700311673,7.077099851044157,5.728692846973712e-14,64.73026537326108,3.381578136792,209,0.0938477549086709,0.0001771228374935,True,1.107962038873842e-13,True,3.82226145970112,3.751725439047063,0.0853732076718989,False,True,4.33715659157826,0.009203782559218025,3.9303991809388514,48,0.016462286154815837,True,3.8222614597013225,2.036033650156289
s__GGB7903_SGB11757,0.0001613328618847,7.02404347918048,2.06371321973294e-15,71.47370330012818,3.1964129144453803,209,0.0932097662668913,0.0001893907509081,True,4.500482290725297e-15,True,3.792277162173365,3.72264123403197,0.0914757326886379,False,True,3.960827690195002,0.013874243150115704,4.369201842182875,48,0.022476273903187443,True,3.792277162173426,1.8577906986336472
s__Flavobacterium_inviolabile,0.0001687664646984,6.989437932412803,6.449640400175134e-14,64.48957640194445,2.984733007784568,209,0.0927931595579956,0.0001977078212479,True,1.2396427481014577e-13,True,3.772713847066552,3.703976149818058,0.095690585484028,False,True,3.9112868408222057,0.01465080701933455,2.9867205113472393,48,0.023532599376664843,True,3.772713847066712,1.8341384521432749
s__Pseudomonas_simiae,0.0001720337973415,6.974709863345635,7.009374489736191e-14,64.3205822174725,2.845730609648668,209,0.0926157362120017,0.0002011199239024,True,1.342674099892034e-13,True,3.764386224272318,3.696544903981675,0.0975431630926864,False,True,1.8001121204710253,0.16109873153317278,2.4450574282014643,48,0.18378869372094359,False,3.764386224272567,0.7929078791357934
s__Diaphorobacter_SGB61891,0.0001737192372263,6.967222057729361,1.980256143471593e-12,57.5302176425007,4.826242076838351,209,0.0925255069042464,0.0002026724434307,True,3.36214672965402e-12,True,3.7601520862239135,3.693205296593301,0.0984988075073353,False,True,3.1602590514711504,0.033848516507904644,3.931395914560136,48,0.04613487706726426,True,3.760152086224016,1.4704603605548825
s__Megamonas_funiformis,0.0001758436630619,6.957887390747722,0.0022970752887769,14.500717881255037,3.313709344035158,209,0.0924129974761096,0.0002047296857414,True,0.0025095215582592,True,3.754873277883501,3.6888191802052286,0.0997033569560981,False,True,2.7788888076471174,0.05219003204790282,3.742049749117504,48,0.06694965649583914,False,3.7548732778835046,1.2824124364608247
s__GGB77687_SGB108590,0.0001852602628308,6.9178321104557225,2.1003597634434938e-17,80.76799190654027,2.6513589308188887,209,0.0919298999511603,0.0002152511660349,True,7.046769147174325e-17,True,3.7322177241457526,3.6670544872555566,0.1050425690250705,False,True,6.480817076458874,0.0009948297817777725,6.329730519403415,48,0.0030655895992825924,True,3.732217724145781,3.002251221926282
s__GGB40024_SGB62250,0.0001929736791093,6.886518436735301,9.293705618381883e-17,77.75645995995842,2.7091764805877827,209,0.0915518746006832,0.0002237547567587,True,2.2059946718270335e-16,True,3.714501923101485,3.6502277233321982,0.1094160760550273,False,True,3.4075482230632113,0.025630942026468175,3.1222808120607213,48,0.03660640838540921,True,3.7145019231017002,1.5912354316862747
s__Raoultella_terrigena,0.0002004390009967,6.857388082457772,1.984738075526471e-14,66.88201601277665,2.9366573497143937,209,0.09119992405097,0.0002319365582962,True,4.033499959940893e-14,True,3.6980177704808814,3.634630791616489,0.1136489135651744,False,True,2.2067124980873647,0.1006920636604609,3.313499131931854,48,0.12159535725003418,False,3.6980177704810564,0.9970047582874543
s__Dorea_formicigenerans,0.0002009514386198,6.855428698789713,0.00256434828551,14.266172974329722,2.89442727984555,209,0.0911762411497192,0.000232055938284,True,0.0027961259190081,True,3.696908880328173,3.634407313558235,0.1139394656974748,False,True,0.8931021269779902,0.45224899327169954,2.05175654412463,48,0.4696431853206111,False,3.696908880328357,0.34462239122775573
s__Candidatus_Methylomirabilis_limnetica,0.000210462542381,6.819945989805483,4.1479539106731446e-20,93.36418597260928,2.5685361271399576,209,0.0907471510388996,0.0002425452470122,True,2.027491264958339e-19,True,3.6768251876419895,3.615207231516443,0.1193322615300396,False,True,2.6170194213014355,0.06280383895058117,4.180922737436217,48,0.07885648019102505,False,3.6768251876420357,1.2020138087453371
s__Thauera_terpenica,0.0002138350969138,6.807750149149451,9.25009792436589e-09,40.28968814345427,4.074742307312766,209,0.090599573943281,0.0002459320485804,True,1.2730110492998691e-08,True,3.6699210121997936,3.609184872584117,0.1212444999501694,False,True,4.4443706143651776,0.008196964317769315,4.268217645751577,48,0.015041031612217481,True,3.6699210121999544,2.0863469554379157
s__GGB43386_SGB60698,0.0002144049839112,6.805708438854647,2.2909456176912033e-16,75.92884639632771,2.5685361271399576,209,0.0905748633245644,0.0002460883114932,True,5.345539774612808e-16,True,3.6687651235501706,3.608909013580911,0.1215676258776806,False,True,3.0646643518393137,0.03771209186808659,2.4915235467444217,48,0.05067003812607843,False,3.668765123550279,1.4235193768606278
s__Aquisediminimonas_SGB62114,0.0002350370348349,6.735246244529364,3.763989589873961e-15,70.25502644047876,3.7753668738926023,209,0.0897212426610978,0.0002692242399018,True,8.023240967889233e-15,True,3.628863700463533,3.569885840504195,0.1332659987514204,False,True,2.2058416430244896,0.10079332964288548,3.282711593902987,48,0.12159535725003418,False,3.6288637004636377,0.9965682079216577
s__Pseudomonas_alcaligenes,0.0002389359274431,6.722632211130545,0.0097014091949909,11.410443575620356,2.700222675947621,209,0.0895682596628247,0.000273138449315,True,0.010437759039013,True,3.62171854293673,3.563617160534021,0.1354766708602575,False,True,0.7525330019479449,0.5267927901357977,2.211889523809194,48,0.5440646848943484,False,3.6217185429367933,0.27836017757066683
s__GGB75172_SGB103645,0.0002433006772018,6.708754183331682,5.517648061401099e-08,36.62719194079405,4.119407069924075,209,0.0893998875210104,0.0002775683782162,True,7.208540209249825e-08,True,3.6138566822544513,3.556630012094877,0.1379514839734575,False,True,4.655440882312676,0.006534520765373777,6.090246368444092,48,0.012350244246556438,True,3.6138566822545677,2.1847862575991974
s__Citrobacter_braakii,0.000271029575785,6.626039074840545,0.0040266622006726,13.302185865341311,2.3701407274777857,209,0.088395071382935,0.0003085818664058,True,0.0043654253686068,True,3.566983314662916,3.5106295985297264,0.1536737694701132,False,True,1.084423111177119,0.3656061324269603,2.493619426416279,48,0.3845986587868024,False,3.566983314662967,0.43698652831880413
s__Enterobacter_ludwigii,0.0002999990953001,6.548254413325306,2.8579145205993966e-14,66.14199979017293,2.5685361271399576,209,0.0874481245707493,0.0003408807355414,True,5.72592767908077e-14,True,3.522880054969521,3.4673975417000045,0.170099487035172,False,True,2.4661757798714214,0.07467505901110542,3.121900196313673,48,0.09224566113136552,False,3.5228800549695602,1.1268244255274855
s__GGB43049_SGB60289,0.0003041742434357,6.537670967486341,6.24009332902718e-12,55.19463335005677,3.8606988570685377,209,0.0873191301297233,0.000344933592056,True,1.0196348465586196e-11,True,3.516877563482644,3.462264508925756,0.1724667960280486,False,True,2.3398408507035175,0.08636125361416684,3.836087852132616,48,0.10575989373484362,False,3.516877563482661,1.0636810621024715
s__GGB24373_SGB36211,0.0003052462668607,6.534977086146216,2.2870537994687988e-12,57.23720424666612,4.84074058174726,209,0.0872862904148819,0.0003454583499203,True,3.859403286603599e-12,True,3.515349638739906,3.4616043057142454,0.1730746333100704,False,True,3.080902489522847,0.037025200630135285,4.318496154803437,48,0.04986529396030097,True,3.5153496387400405,1.4315025794691554
s__Sphingobium_xenophagum,0.0003355399728258,6.4625423332781535,2.258508724304924e-15,71.29081444137319,2.9564706482055323,209,0.0864023888440549,0.0003789863836498,True,4.90641550452449e-15,True,3.474255734977592,3.4213763932297043,0.1902511645922319,False,True,3.096011667104911,0.036397600432496714,4.552070353853343,48,0.049254032088844005,True,3.4742557349775995,1.4389272469354637
s__Stenotrophomonas_rhizophila,0.0003418304051903,6.448327938303933,2.3607014886471864e-15,71.20108074662681,2.5685361271399576,209,0.0862287334709106,0.0003853237370634,True,5.089421080087281e-15,True,3.4661893101960164,3.4141742363590373,0.1938178397429335,False,True,2.626887191160734,0.062097783153306885,3.682446966436169,48,0.07824320677316668,False,3.4661893101960914,1.2069239035508086
s__Candidatus_Nitrotoga_SGB102975,0.0003925100616839,6.342567688875519,1.5886069508802303e-10,48.5979382665512,3.952753739778648,209,0.0849345987400839,0.0004415738193944,True,2.376623063717917e-10,True,3.4061492059816185,3.354996683534237,0.2225532049748067,False,True,2.7287293850752494,0.05526715299394551,4.039543163391197,48,0.0702611563846796,False,3.406149205981688,1.257532906883134
s__Candidatus_Gastranaerophilales_bacterium,0.0003935334571638,6.340576350922508,0.0192756777419274,9.918057100576638,2.558906397279203,209,0.0849101965831494,0.0004418484558651,True,0.0205825033515497,True,3.4050183391779685,3.354726658403723,0.2231334702118944,False,True,1.2684909994599713,0.2968675027181403,2.6823850962176965,48,0.32307845305409894,False,3.405018339178007,0.5274373408432873
s__Pseudomonas_extremaustralis,0.0004067328939834,6.315349020683129,1.7321109255908438e-13,62.483117816631164,2.7070966180866174,209,0.0846009443372758,0.000455765910847,True,3.2094996562418584e-13,True,3.39069070318474,3.3412581611316328,0.2306175508886206,False,True,2.302498339754725,0.09015894223594843,3.1180002875537323,48,0.10969982885790293,False,3.3906907031848017,1.0449911921680892
s__Pseudomonas_putida,0.0004225631070366,6.286156745693816,2.986411592101969e-14,66.0527275773782,2.5685361271399576,209,0.0842428263585873,0.000472570575325,True,5.941387272708129e-14,True,3.374108422829873,3.325533323270303,0.2395932816897961,False,True,2.3650150474809464,0.08389296737583178,2.8535731226665435,48,0.102959550870339,False,3.374108422829953,1.0762744439136331
s__Uruburuella_suis,0.0004290824402815,6.274452693286837,2.8824922504829026e-08,37.95974191168674,4.070073120115362,209,0.0840991674923593,0.0004789168181882,True,3.836556586910342e-08,True,3.367459258119086,3.3197399115100983,0.2432897436396387,False,True,3.4201550585335467,0.025271648366102465,4.630518691468621,48,0.03627601170526607,True,3.367459258119136,1.5973664299061592
s__Segatella_sinensis,0.0004481354372438,6.24124427360938,0.0236417209925327,9.471014887380504,1.7516116735277023,209,0.0836913124269354,0.000499199986085,True,0.025055805238815,True,3.3485907119875304,3.3017254354313827,0.2540927929172852,False,True,0.39672584718963083,0.7559905039577226,1.416542403356827,48,0.7654403852571942,False,3.348590711987617,0.12148365966369067
s__Sphaerotilus_montanus,0.0004499645379749,6.238131196780888,1.7561968548358763e-09,43.69006837004396,3.8224760840902032,209,0.0836530600020836,0.0005002546922192,True,2.483201039132025e-09,True,3.346821711932749,3.3008088291377784,0.2551298930318218,False,True,1.971694112709527,0.13210879763639397,3.6769021849562313,48,0.15444471806151625,False,3.3468217119328396,0.8790682600711874
s__Holdemanella_porci,0.0004817508408965,6.185972150405536,6.485937977310978e-05,22.01192876627145,3.0275654510819976,209,0.0830116720794637,0.0005345454535975,True,7.369793252776201e-05,True,3.3171775186104497,3.272015359852256,0.2731527267883236,False,True,1.0862421792353316,0.3648598303092615,2.597308748966546,48,0.3845269958835525,False,3.3171775186104626,0.43787394818737346
s__Methanobrevibacter_smithii,0.0005468981783861,6.089094240233496,3.3463217403892426e-07,32.92119959049983,3.18665964933525,209,0.0818180008199062,0.0006056470061425,True,4.1884424432686557e-07,True,3.262093523175273,3.2177804252581974,0.3100912671449653,False,True,0.22130183505452186,0.8810875479964647,1.0817638061033745,48,0.8857741838900629,False,3.2620935231753383,0.05498093639757482
s__GGB41707_SGB58791,0.0005489250040792,6.086269589013735,3.578739536167643e-11,51.63717454788442,3.689119610481229,209,0.0817831505411881,0.000606706583456,True,5.6365147694640376e-11,True,3.260486986222722,3.217021292441632,0.3112404773129373,False,True,3.4263321348138334,0.025097499786137543,3.5435457113472566,48,0.03611746796634514,True,3.2604869862227654,1.6003695407965481
s__GGB44548_SGB61987,0.0005588668360282,6.072564310450532,6.553367434848153e-10,45.70476953043925,5.1716129483020765,209,0.0816140185489431,0.0006164931829339,True,9.503220807056019e-10,True,3.2526916612863306,3.2100717213887,0.3168774960280262,False,True,2.20289907910645,0.10113626275958275,4.120931743072109,48,0.12175002332204547,False,3.252691661286381,0.9950930986852671
s__Acidovorax_facilis,0.0007785583680105,5.819607709533513,5.258171045368104e-13,60.22659503346279,3.059603882238167,209,0.0784811448836435,0.0008571700867222,True,9.465140235665456e-13,True,3.108708823102702,3.0669329932509863,0.4414425946619712,False,True,2.797667981460396,0.051083556753048716,3.1769706636701787,48,0.0658281288158605,False,3.1087088231027193,1.2917188720890005
