species,n_cohorts_original,pooled_effect_original,pooled_se_original,z_score_original,p_value_original,Q_statistic_original,Q_pvalue_original,I2_heterogeneity_original,min_effect_original,max_effect_original,p_adjusted_original,significant_original,n_cohorts_balanced,pooled_effect_balanced,pooled_se_balanced,z_score_balanced,p_value_balanced,Q_statistic_balanced,Q_pvalue_balanced,I2_heterogeneity_balanced,min_effect_balanced,max_effect_balanced,effect_range,p_adjusted_balanced,significant_balanced,log_p_original,log_p_balanced
s__Rhodoferax_sp_TS_BS_61_7,4,1.2171098734642027,0.1127720807419891,10.792652449579464,0.0,21.137952399205123,9.855464292474192e-05,85.8075184230578,-0.8787788104645318,2.6510297787587818,0.0,True,4,-0.9278093442065347,0.2070956565378555,-4.480100450764105,7.460791847435644e-06,7.438209735583442,0.059167545253263065,59.66771432044482,-1.3754390147885935,2.982669803170971,4.358108817959565,1.8206875559509143e-05,True,320.000004834948,5.12721507645205
s__Bacteroides_ovatus,4,-1.00779012840621,0.1075394879079198,-9.37134952017928,0.0,16.500780501233905,0.0008950645303433,81.81904183395649,-1.4109103515845398,0.9764661458224516,0.0,True,4,-1.046871412240273,0.3151536496737745,-3.3217810211746635,0.0008944486068864776,5.201331973974929,0.15763447474087722,42.32246634110995,-1.3795562927373486,0.9685485542279861,2.3481048469653345,0.0016775793740512759,True,320.000004834948,3.048444608016475
s__Akkermansia_muciniphila,4,-1.0566400023346123,0.1110831674512089,-9.512152260140764,0.0,13.411358535647532,0.0038264299315315,77.63090150765883,-1.1745198186454036,0.6114456910425952,0.0,True,4,-1.387736926099849,0.4106739108165217,-3.3791699193666416,0.0007270505614995759,6.944908201144552,0.07367462013691839,56.80288474503398,-1.9642517300889712,1.046029860544381,3.010281590633352,0.001373744478778707,True,320.000004834948,3.138435385816741
s__Aeromonas_media,4,-3.2738805302729963,0.1131776994400067,-28.92690473893592,0.0,72.52709997610934,1.2212453270876722e-15,95.86361511629693,-3.4941038791053587,1.9695158498163576,0.0,True,4,-2.4124222825360206,0.4638936524852594,-5.200377865943483,1.9888377367216492e-07,35.80448634620487,8.236095316860315e-08,91.62116174215697,-4.008874636318519,3.834934405128659,7.843809041447178,5.528840180724585e-07,True,320.000004834948,6.701400648208417
s__Zoogloea_ramigera,4,-1.0087609054550466,0.1101197403797027,-9.160581944497409,0.0,29.42859946127679,1.819933095226212e-06,89.80583495335037,-3.0320182298192284,2.06501630300643,0.0,True,4,-0.8617330944487119,0.4953535957280091,-1.7396322584117794,0.08192361115248259,6.6858485933332386,0.08261430239474854,55.12910652820593,-1.678840258128566,2.31197050981477,3.9908107679433362,0.1140557244408145,False,320.000004834948,1.086590912459175
s__GGB9758_SGB15368,4,0.8773557311867618,0.1108200243626945,7.916942233430038,2.4424906541753444e-15,27.08068110875352,5.662460539235248e-06,88.92199207267987,-2.2295728524782863,1.793839235308067,6.173013489263468e-15,True,4,-0.5009060567265272,0.3662654203167423,-1.3676040077530365,0.17143606129779165,5.2823805103708965,0.15224978764182084,43.20742335562346,-1.1701903042859203,1.8203244750494125,2.990514779335333,0.2220566650795604,False,14.612167089368796,0.7658978196627082
s__Ruminococcus_bromii,4,-0.8564788614189236,0.1117872017660963,-7.661689781009286,1.8429702208777602e-14,36.09091544164569,7.164159343542309e-08,91.68765889341152,-4.880088834528089,2.6046418402235,4.551151652320269e-14,True,4,-1.706370624709502,0.4550994188570632,-3.7494458441517717,0.00017722576262491074,25.96817742683212,9.684851977942444e-06,88.44739871154688,-3.6675939171062106,3.9077807844594235,7.575374701565634,0.00036246888117809123,True,13.734481682150948,3.75147314614773
s__Bacteroides_faecis,4,0.7801861387411557,0.1034241069933384,7.543561761586276,4.5741188614556456e-14,13.104958462602294,0.0044150379234614,77.10790149727586,-0.8125914610464291,0.9562662951541216,1.1167754352308689e-13,True,4,-0.33496829054238264,0.20091529816505055,-1.667211474694219,0.09547236185919417,4.098006438563445,0.2510738273736608,26.79367285104488,-0.7421181241169101,1.6276080200006733,2.3697261441175836,0.13059038031377038,False,13.33969255415787,1.0201223334346028
s__Klebsiella_huaxiensis,4,0.7907009494770233,0.1055406821143519,7.491906757057996,6.794564910705958e-14,12.039374939359414,0.0072494885261242,75.08176283976066,-0.7135708673473884,0.9370798690890484,1.6403296631443116e-13,True,4,-1.0061139790959193,0.21341352274997416,-4.714387195954016,2.424392669064801e-06,4.9835661618807725,0.17300447343606074,39.80214363467354,-1.1495600654879836,0.8892415253584953,2.0388015908464787,6.216577023064669e-06,True,13.167838348045443,5.615397037889844
s__Citrobacter_portucalensis,4,0.8233673819133717,0.1107187968029394,7.4365636702034,1.0325074129013957e-13,22.37467164880077,5.450923852756695e-05,86.5919820094397,-1.3717836499913751,1.5639852889255632,2.447004747791952e-13,True,4,-0.6069956022148875,0.20565403102367896,-2.95153758568923,0.0031619606109212217,2.1034965196994926,0.5512057175380325,0.0,-0.6778255462914637,1.5333230939767513,2.211148640268215,0.005565828206519118,True,12.986106821637069,2.5000435444500178
s__Acidaminococcus_intestini,4,0.7523157512038502,0.1039127618903985,7.23987831251518,4.4919623576333844e-13,15.26603575681776,0.0016028546288097,80.34853286217275,-1.3679796896086058,0.9200172097455028,1.0568362346868359e-12,True,4,-0.5760969570824122,0.20902119735093602,-2.756165232922164,0.005848344490223978,4.026349646387711,0.2586328654919594,25.490822619156116,-0.7381383403356981,1.3502204397908444,2.0883587801265424,0.009958153795361167,True,12.347563891756216,2.2329670536635775
s__Psychrobacter_faecalis,4,0.7685050852605381,0.1069826255865073,7.183456949643813,6.796785356755208e-13,9.264183544374555,0.0259770186081147,67.61722189947677,-0.5121264246649282,0.8865835705984205,1.5705429020787929e-12,True,4,-0.09149886785127066,0.4039743289975488,-0.22649673824156744,0.8208150958295537,1.780142682428674,0.6192656148250393,0.0,-0.6704029971373519,1.2262086871053643,1.8966116842427163,0.8484719221631609,False,12.167696444929687,0.08575466493305371
s__GGB44099_SGB61482,4,0.7859335566178366,0.1110839060432066,7.075134325148269,1.4930279235159105e-12,7.610854701279482,0.0547775005835817,60.582613678123934,-1.0935027322512991,1.1479813836450656,3.4013699525168804e-12,True,4,-0.42215345604161947,0.5157762518738449,-0.8184817631829918,0.41308215120702396,2.114174927132818,0.5490504063678381,0.0,-0.9767446653742744,1.0855118537255148,2.0622565190997895,0.4814621002535055,False,11.825932069759588,0.3839635699707999
s__Laribacter_hongkongensis,4,0.7498921019956698,0.1103855249771116,6.793391634919158,1.095279422713702e-11,12.632917464531214,0.0055015928336961,76.25251642446851,-0.719282764146197,1.516636720481009,2.4605756475547396e-11,True,4,-0.9518275353214023,0.21158952766793288,-4.4984624041280235,6.844669740990739e-06,5.643989413598745,0.13027566156824422,46.846108662575844,-1.0631224885100368,2.2635303359901067,3.3266528245001434,1.679877516431727e-05,True,10.960475071452164,5.164647501967616
s__Phocaeicola_coprocola,4,0.708520882291436,0.1057747922265514,6.698390678696923,2.1072699141200246e-11,14.490247227010958,0.0023083952934388,79.29641949512245,-1.6911843392777703,0.840373581549637,4.685235857167202e-11,True,4,-0.63632844247492,0.20884414828795977,-3.0469057796990975,0.002312101711441139,5.785521169997329,0.12252434339545093,48.14641737796312,-1.2817071744436723,1.399083803682773,2.6807909781264456,0.004111998695917057,True,10.676279833302546,2.6359930648250294
s__Aliarcobacter_butzleri,4,-0.726582641857292,0.1118839833834523,-6.494071983182124,8.354672509369719e-11,5.602996357291066,0.1326064461327485,46.45722023188253,-0.8011911547976678,0.3439757978219233,1.8448713698164535e-10,True,4,-2.04171119660423,0.21604606028832476,-9.45035143838985,0.0,12.99940097010893,0.004637901053558435,76.92201350740501,-2.243019246648641,1.3334227810422072,3.576442027690848,0.0,True,10.078070569129192,320.000004834948
s__Bacteroides_caccae,4,-0.6998650375077891,0.1089460379524298,-6.423960436389417,1.3277379196097172e-10,10.167650971374352,0.0171935019589207,70.49465989296746,-0.8274857411776699,0.793633331135672,2.912021810127075e-10,True,4,-1.6625433034406527,0.21454395037033722,-7.749196845545338,9.325873406851315e-15,9.979462620773104,0.018741519841129817,69.93826106673075,-1.8613944765333512,0.7340076485892424,2.5954021251225936,4.7401924594587454e-14,True,9.87688764130834,14.03031048412912
s__GGB75672_SGB103056,4,0.7113265742231462,0.1121860713795162,6.340596167386833,2.2887780559699422e-10,8.246025446605104,0.0411915497446989,63.618836499769685,-1.0567058748899314,1.7374245234504022,4.952640141179104e-10,True,4,-0.4890212692171115,0.5704277818410688,-0.8572886608691885,0.39128537360697724,2.5375379663121684,0.46854531307135416,0.0,-1.1382931281052775,1.5100940805034495,2.6483872086087272,0.46043032318958005,False,9.64039631905147,0.40750638588542143
s__Uruburuella_suis,4,0.6969009992034894,0.1107730562893657,6.2912500796494895,3.149194238716291e-10,19.982876497260296,0.0001711350799151,84.98714636798506,-1.868215019376412,1.831179322340256,6.746783683607417e-10,True,4,-1.298138477292569,0.3534499946190484,-3.672764173307498,0.00023994089639201022,14.119682434102197,0.0027466889212809376,78.75306322219878,-2.386912517627298,2.3204903062112656,4.707402823838564,0.000480441095572813,True,9.501800551747994,3.6198957230048134
s__Acidovorax_sp_210_6,4,0.6922807780950765,0.1102038440950046,6.281820600543428,3.34630767540034e-10,15.648287582887088,0.0013386642131556,80.82857319620845,-0.8447507808178993,1.8695404191706544,7.121911401263223e-10,True,4,-0.5083305864069859,0.5378812312160447,-0.9450610225936857,0.3446277229961856,3.372592973494559,0.33766617704859536,11.047670929246225,-1.26959580731014,1.854599722071227,3.124195529381367,0.4100210720965699,False,9.475434130443114,0.4626497893952865
s__Acinetobacter_bouvetii,4,0.6928666213977076,0.1103535701833916,6.278606303776705,3.4162139783688867e-10,6.118056913075652,0.1060056564468532,50.96482359311939,-0.692577137122443,1.0018652042471887,7.223171385636175e-10,True,4,-0.23379978046105088,0.4440423750537145,-0.5265258308574013,0.598522909540387,6.58368349571075,0.08642001683108125,54.432803430564505,-1.6586270753904864,1.9704525035703324,3.629079578960819,0.6532797703877921,False,9.466454934612301,0.22291922153734775
s__Acetoanaerobium_noterae,4,-0.6814086020974611,0.1090517418494793,-6.24848893324407,4.1444248033428716e-10,8.873590418625268,0.0310196506677952,66.19181347717904,-0.7291983249418161,2.4188614611113333,8.677808568811774e-10,True,4,-2.055738311199626,0.21303530154131559,-9.649754272302802,0.0,16.7455218117548,0.0007972192282873491,82.08476251905091,-2.292327745207238,2.748834122393842,5.04116186760108,0.0,True,9.382535735817774,320.000004834948
s__Mediterraneibacter_faecis,4,-0.6581140113353372,0.1083655822539056,-6.073090714294737,1.2547152206110468e-09,6.126670392358906,0.1056074630242038,51.03376209463535,-0.8556518734825256,0.5407931218668739,2.593612612572994e-09,True,4,-0.6814218922431471,0.48809100511631126,-1.3960959843559613,0.16268559291631401,3.401961516959167,0.3337017430115532,11.815580951029075,-1.334978123717204,1.4586225706835594,2.793600694400763,0.2117377641138087,False,8.901454833666264,0.7886509055387803
s__Fusicatenibacter_saccharivorans,4,-0.6182378190375623,0.1037894094660696,-5.956656100251476,2.574511936970225e-09,11.92424559494336,0.0076472198636549,74.84117568601413,-1.2838485680528966,0.8052347954202443,5.2712317190497966e-09,True,4,-0.3765210889524677,0.47954186985835584,-0.7851683296469654,0.43235488148761947,1.9807804784610037,0.5764053561594884,0.0,-0.9423149160929255,1.1579671364504296,2.100282052543355,0.49785253865563406,False,8.589305090184277,0.36415963327406775
s__Aliarcobacter_cryaerophilus,4,1.1574872792605992,0.1958887872190932,5.9089001248754425,3.4439942009356624e-09,208.72687047608147,0.0,98.56271500015434,-5.430283673003137,2.6738946376947705,6.985154382461987e-09,True,4,0.8262021180234607,0.43528573065764437,1.898068463616316,0.057687063833734564,98.30872804235545,0.0,96.94838895819355,-6.4323627505504675,3.6545525771831713,10.086915327733639,0.08370470917766552,False,8.462937588491252,1.2389215652758352
s__Moraxellaceae_bacterium_AER2_44_116,4,0.6250695631785048,0.1117669408304179,5.592615835544001,2.2367382834787012e-08,7.820144406098674,0.0498787653906404,61.63753705544877,-1.3159745226305202,1.3938862608218685,4.3070525875319037e-08,True,4,-0.39182046765909506,0.5244008860171666,-0.7471773563065043,0.4549565105538309,2.617297791393109,0.4544650875901076,0.0,-0.9461399207008603,1.6605813599294483,2.6067212806303086,0.5190008533409572,False,7.650384828907597,0.3420301157147155
s__GGB44548_SGB61987,4,0.6155353692202932,0.1124999638308856,5.471427263261971,4.464255654035298e-08,18.4650549455532,0.0003526404106025,83.75309464907676,-1.8866836429666176,2.922561648671807,8.495215906355407e-08,True,4,-0.5749001110399304,0.5934986371873051,-0.9686628999933069,0.3327134089177237,3.8580588473012165,0.2772047550198318,22.240688420329423,-1.264429649935952,2.9333862255060987,4.197815875442051,0.3969455809171176,False,7.350250942664205,0.47792969597029
s__Candidatus_Cibionibacter_quicibialis,4,-0.594666578961669,0.1095274168896177,-5.429385589920166,5.654839019264558e-08,6.681930446116411,0.0827572303978225,55.10279515489984,-0.6399283519112986,1.929672091562452,1.063570013216328e-07,True,4,-0.6084112160425853,0.5266233540896361,-1.1553061810073622,0.24796506569295573,3.1715830202828625,0.3659194778055058,5.410011946260187,-1.2975346399201344,1.5741000654420643,2.8716347053621987,0.3029900304839957,False,7.247579753964029,0.6056095000022452
s__Sulfurospirillum_sp_UCH001,4,0.5823702392423549,0.1078255603107755,5.40104069539582,6.625539161753126e-08,15.957807144983004,0.001156795832493,81.2004245148233,-1.9154192236763088,0.6732851260697862,1.2389375253336046e-07,True,4,-0.8091406645921556,0.20858575304865576,-3.8791751246951724,0.00010481127987471694,6.109931800572457,0.10638259030768682,50.899615610784366,-1.169466441314218,1.6361094907242093,2.805575932038427,0.00022396241147358672,True,7.178778774682227,3.979591975713638
s__Gemmiger_formicilis,4,-0.5758951061374081,0.1108956041455637,-5.193128353234606,2.0678951262453893e-07,6.1080647631555935,0.1064693855614506,50.884607214771606,-0.631905956370894,1.569579714578596,3.833605004815951e-07,True,4,-0.8699102878988921,0.4475087131161911,-1.9438957553280727,0.051908023232844824,4.628388454636666,0.20112026033764718,35.18262286315586,-1.3523934855878017,1.5609870041768052,2.9133804897646067,0.07596080401535554,False,6.684471490359451,1.2847655096573485
s__Acinetobacter_sp_WCHAc010034,4,0.5555704707134508,0.1106582533324071,5.020596783184068,5.151118862567472e-07,9.164097081141543,0.0271868437874931,67.26355064293689,-0.6807430300521944,1.5139663307122997,9.361724449666164e-07,True,4,-1.2071085183937187,0.2102550633981347,-5.741162656843905,9.402871814501168e-09,12.074643903402917,0.007131787325103889,75.15454680071741,-1.4204051610184132,2.1185133388617077,3.538918499880121,2.874401027991638e-08,True,6.288098428616496,8.026739484409845
s__Streptococcus_suis,4,0.5183144155314116,0.1083931149180431,4.7818020168837565,1.737307413929301e-06,5.793145296587572,0.1221195095029155,48.21465980203988,-0.586928779222682,0.5881269950897473,3.131024782206846e-06,True,4,-1.2879871311686557,0.21297589590331686,-6.047572311907794,1.4704466533288496e-09,7.470049593774109,0.058333020457957185,59.83962405684239,-1.4695338960339177,1.058225504466342,2.5277594005002597,4.802713593952402e-09,True,5.760123326998829,8.832550726740159
s__Rhizobacter_SGB88459,4,0.5194850736420231,0.1088683801648167,4.771680012649866,1.8269559318717652e-06,2.7097968144678783,0.4385649949301572,0.0,-0.6094961344513878,0.5780288860624218,3.2743503820527208e-06,True,4,-0.24470106836928882,0.5840470570376292,-0.4189749189225401,0.6752344624986804,1.0120815265078043,0.7983286165239616,0.0,-0.8481295262232594,0.5953147492572681,1.4434442754805277,0.7196357360873032,False,5.738271928167845,0.17054540037075347
s__Moraxella_osloensis,4,0.5105997188818314,0.1098748886132243,4.647101128622908,3.3663215863732887e-06,5.391954523418407,0.1452456623906677,44.36154854477423,-1.6652105374679715,0.5552018563330806,5.969363847128567e-06,True,4,-0.22044696528933447,0.4216068756394526,-0.5228732689783149,0.601062447710579,2.3846113474671875,0.4965056439587874,0.0,-1.024519960867891,1.3183999828864659,2.3429199437543566,0.6543886471272338,False,5.472844398010785,0.22108040439126478
s__GGB44695_SGB62151,4,-0.4866883414504119,0.1064166463891009,-4.573423030743599,4.798199924938018e-06,14.99222290371076,0.0018233071059277,79.98962515920529,-2.8037023019286025,1.6599127446355038,8.435965628899178e-06,True,4,-0.3865349717445852,0.5924374695362209,-0.6524485563804349,0.5141118490913335,2.7268244596638205,0.43568798928173036,0.0,-1.843044878530003,2.0256632501840626,3.868708128714066,0.5772837625744516,False,5.318921660393101,0.2889423865323445
s__Blautia_obeum,4,-0.4592892906545562,0.1013846062360112,-4.5301679190368,5.893682476054707e-06,13.640620078722344,0.0034374780842664,78.0068649175295,-1.1237661040154725,1.4330137412641348,1.0333909382133863e-05,True,4,-0.5357499207802292,0.45055701322915065,-1.1890835233936308,0.2344068013723093,2.8790830103716,0.41064635138345895,0.0,-0.9702722397219843,1.7430037511851888,2.713275990907173,0.28765063196973384,False,5.2296132656038266,0.6300297913074867
s__Flavobacterium_sp_9R,4,-0.4641709944637996,0.1038060476645657,-4.471521697499758,7.766497823746832e-06,21.47365531580442,8.39302326022251e-05,86.02939296603114,-2.0910903644575614,1.3498797079146572,1.3435625914342782e-05,True,4,-0.5284914033362077,0.428819905672322,-1.2324320684405183,0.21778772789892598,2.777911113771459,0.4271490611878207,0.0,-1.0304024510191978,1.1868379033935468,2.217240354412745,0.2704607800682193,False,5.1097747751115135,0.6619665959114492
s__Holdemanella_porci,4,0.4899636498739392,0.1114113805819059,4.397788155167276,1.09359641331519e-05,11.291841572754878,0.0102480531052759,73.43214584910184,-1.6752823422182028,1.376418275823745,1.8669046950261943e-05,True,4,-0.2403710072675842,0.3829446105697652,-0.6276913178382313,0.5302061740405297,2.6987289448232312,0.44044334009003616,0.0,-1.0372823954564447,1.3921944480650965,2.4294768435215413,0.5907225726340014,False,4.961142922800124,0.27555521938655153
s__Citrobacter_braakii,4,0.4627004268151502,0.1089722969976543,4.246037199941836,2.1758452127151884e-05,3.372188927385687,0.337721005321032,11.037012913574475,-0.4380714695065884,0.5175393044933104,3.666072532882102e-05,True,4,-1.156980435702512,0.21318898426526384,-5.4270179094381366,5.7303380485151933e-08,6.29309198953667,0.09818950253289194,52.328680321406274,-1.3115414285521845,1.1978310496022448,2.5093724781544293,1.6407867945581836e-07,True,4.662372003116643,7.241819757042341
s__Aeromonas_salmonicida,4,-0.9089165893347312,0.214409163378895,-4.239168583147406,2.2434913752311655e-05,17.41145728356235,0.0005815526055072,82.76996605659072,-1.478643841435766,0.8713622138477974,3.760463522732032e-05,True,4,-1.515038341921123,0.21349380668326548,-7.0964041789221515,1.2805312366026556e-12,8.946554829207995,0.030009973689453573,66.46753910001378,-1.7100632619257619,1.207996822729342,2.918060084655104,5.339690933212044e-12,True,4.649075595708225,11.892609823116125
s__Desulfovibrio_desulfuricans,4,0.4594606335093166,0.1093771578170631,4.2007000609558665,2.660909176488424e-05,11.980511262034351,0.0074502197248684,74.95933241591408,-1.004602658731908,1.3636569675507753,4.437134631927861e-05,True,4,-1.3430047579398006,0.20594134177298207,-6.521297503345647,6.970179988741165e-11,11.161737877879423,0.010882687202065089,73.1224650424244,-1.786734787629511,1.8785471390668673,3.6652819266963785,2.6260458817230967e-10,True,4.574969948756789,10.156756007108902
s__Bacteroides_thetaiotaomicron,4,-0.4336985085976469,0.1046792557754179,-4.143117997782837,3.4261554677561534e-05,7.221321343677062,0.0651682715053664,58.45635643085211,-0.9865272143404789,0.4654512366760512,5.68390407086726e-05,True,4,-1.5271295898347481,0.2133913496815923,-7.156473737634747,8.277822871605167e-13,9.346161769135003,0.02502553405804442,67.90126177884835,-1.730077425632287,0.9006779729441028,2.63075539857639,3.5553249233544193e-12,True,4.4651929340568195,12.082083870845079
s__GGB6612_SGB9346,4,0.4531154779262905,0.1119649856921265,4.046939095515411,5.18917358880433e-05,11.407556952147416,0.0097143657964797,73.70164345806518,-2.1051693893019707,0.5285932772128025,8.542990615665144e-05,True,4,-0.2700989787316752,0.20937681441740644,-1.2900137939495782,0.19704586882082253,0.6587793812353121,0.8828538943395396,0.0,-0.30656414045264485,0.7109448871817727,1.0175090276344176,0.24779021882998645,False,4.284901800995404,0.7054326659347804
s__Megamonas_funiformis,4,0.4470408427061337,0.1109179692920373,4.030373487357258,5.568829595525848e-05,5.025097481069678,0.1699685810960645,40.299665602479045,-0.4887675748102331,1.2926640420352733,9.098567546225312e-05,True,4,-0.9743770896012025,0.21031549416876666,-4.63293060481468,3.605254152994064e-06,6.073224843844581,0.10810151902084597,50.602849768675995,-1.2601692844168673,2.390932691625574,3.6511019760424412,9.081857235841351e-06,True,4.254236071184596,5.443064114203287
s__Bifidobacterium_longum,4,-0.4213060470822507,0.1067446107223224,-3.946860119975568,7.918278653740174e-05,5.524301000072613,0.1371923516793401,45.69448695933536,-0.668009947987837,1.5839591520670528,0.0001287217660545,True,4,-0.71026423918012,0.49676615425784504,-1.4297758273029597,0.15278136899088102,4.361749174827949,0.22495844223903272,31.220254082621885,-1.4254873980431935,2.092993072728687,3.5184804707718804,0.20005974994385184,False,4.101369218970236,0.8159296028138915
s__Pseudomonas_alcaligenes,4,0.4202751244353334,0.1110473972000428,3.784646331496109,0.0001539273178405,6.941684286496236,0.0737799032842053,56.782822782131625,-1.0080689042825983,0.7678647084386435,0.0002459036410934,True,4,-0.9182277707993113,0.21225400485741336,-4.326079837297546,1.5178642748914228e-05,3.751718605483243,0.2895522350386882,20.036646788610025,-1.0448857098576796,1.1058727333197242,2.150758443177404,3.5721792113198146e-05,True,3.812684298072617,4.818767060654638
s__GGB51647_SGB4348,4,0.396986216626705,0.1061582491626399,3.739570120627193,0.0001843352234118,4.895180575103111,0.1796354230215651,38.71523319777006,-0.4479866132195567,0.5235279494433273,0.0002887769722699,True,4,-0.4094175998246107,0.4895356829904036,-0.8363386246404361,0.4029644298899473,2.212837956163545,0.5294241229274605,0.0,-1.084451007277528,0.5768319270585422,1.6612829343360702,0.4715891625006331,False,3.7343916703601354,0.3947332878149653
s__Phascolarctobacterium_faecium,4,-0.405086765359515,0.1082560129575722,-3.74193316650482,0.000182610085609,2.635792517107133,0.4512491803921177,0.0,-0.717316648211997,0.520792651322875,0.0002887769722699,True,4,-1.6386605258624467,0.21419071899506126,-7.650473996028887,1.9984014443252818e-14,9.71250447528498,0.021174890039431293,69.11198334441977,-1.8346169656826075,1.2965681346370677,3.131185100319675,9.753561594746688e-14,True,3.7384752399267183,13.699317265087696
s__Azonexus_hydrophilus,4,-0.3842610478825939,0.1049763506144992,-3.660453479600386,0.0002517692636756,13.763208352364334,0.0032458432538037,78.2027567759327,-0.9143276006573838,2.581681161055643,0.0003925173821642,True,4,-1.6453340925256887,0.21188982491127015,-7.765045316426497,8.215650382226158e-15,13.097544004960223,0.004430339828151331,77.09494238871152,-1.8540401039627108,2.767823747851831,4.621863851814542,4.225894418163036e-14,True,3.598997290236322,14.085358050460027
s__Candidatus_Megaira_endosymbiont_of_Carteria_cerasiformis,4,-0.3996182978291767,0.1120597199122678,-3.5661190135227887,0.0003623068861433,140.224776587647,0.0,97.86057780015442,-1.7149355587489692,5.995283686172574,0.0005581251317494,True,4,0.8144359543045157,0.16333031713132576,4.986434659584162,6.150369327162508e-07,794.6603431942959,0.0,99.62248021740447,-3.4025601073068303,5.901447167380585,9.304007274687415,1.6561652827688384e-06,True,3.440923411519931,6.211098804235523
s__Candidatus_Gastranaerophilales_bacterium,4,0.3800926332799352,0.1089617012913829,3.488314047735912,0.0004860767933243,2.229265106186177,0.5262070843511983,0.0,-0.222809109762585,0.4773502145515841,0.0007365144854352,True,4,-1.1630711374664915,0.21338612156542985,-5.450547247093869,5.021505966595896e-08,6.398667333833533,0.09374563087800403,53.11523722858308,-1.3160008202762312,1.3821373276796152,2.6981381479558464,1.4621944492562288e-07,True,3.3132951128727623,7.299166016938771
s__Bifidobacterium_adolescentis,4,-0.3730662854872685,0.1073958335401456,-3.473750081261884,0.000513238835502,7.496995855407221,0.0576356915570768,59.98397147523771,-0.6587140790309784,2.016162051753145,0.0007722454106274,True,4,-0.6380796852969066,0.4972623895389197,-1.2831850924590495,0.19942723749127778,4.237891204994609,0.23689553153663978,29.210075132077012,-1.500563283505064,1.7486012640561999,3.249164547561264,0.2497201122521977,False,3.289680489074002,0.7002155266445954
s__GGB6613_SGB9347,4,0.3679948293718922,0.1126001533866566,3.2681556667888203,0.0010825080884864,15.374917288095029,0.0015227333971997,80.4876999089749,-3.461525494251732,0.7143100529064088,0.0016063824157126,True,4,-0.2411799977156521,0.207286989529214,-1.1635076483257112,0.24462359681299795,4.243383647313926,0.23635409384049577,29.30170238321466,-1.4308469429136643,0.897905292025027,2.3287522349386913,0.2997598711303356,False,2.965568849919736,0.6115016524861953
s__Bacteroides_stercoris,4,-0.3449879020430395,0.1119721138214739,-3.081016248323053,0.0020629539100625,28.49327877869293,2.861440035140106e-06,89.47120117940453,-4.3250227283652185,1.488538685910307,0.0030266013147629,True,4,-0.5595085994150251,0.3759719108722319,-1.4881659593053087,0.13670713207343188,10.105253524960366,0.01769230742038741,70.31247170009259,-2.163255385911322,2.147747882933823,4.311003268845145,0.18010954977159202,False,2.6855104748039347,0.8642088274999343
s__Dorea_formicigenerans,4,0.3425813648005919,0.1115339841665531,3.0715424304131087,0.0021295589516701,8.608427217958184,0.0349765887408546,65.15042848080715,-1.883201823724718,1.033827763945477,0.0031102136382179,True,4,-0.7179905392565181,0.2104515577003652,-3.4116665474093195,0.0006456704442778793,2.703184238462264,0.43968643758947523,0.0,-0.8067664582386538,1.525259812789898,2.3320262710285515,0.0012325131369659962,True,2.6717103330353367,3.1899890930750403
s__Segatella_sinensis,4,0.3359961968352801,0.1110000307909625,3.0269919246061736,0.002470005569209,7.675294467877003,0.0532213949930268,60.91355175289054,-1.8949518697666532,0.4403901987369637,0.0035912215804005,True,4,-0.4907726246412749,0.21101132565362404,-2.3258117692074984,0.02002859451048833,1.9568259131705648,0.5814158279326715,0.0,-0.573490812302,0.9497524158680422,1.5232432281700423,0.03174273558027578,True,2.607302067520087,1.6983495258814518
s__Parabacteroides_merdae,4,-0.3303944319447261,0.1108860427755968,-2.9795853804013404,0.0028863877810672,18.46131535824277,0.0003532679736987,83.74980362024674,-3.4488029833075364,0.8068002512569268,0.0041685109248894,True,4,-0.556315098375659,0.3386946862539834,-1.6425267975963591,0.10048087727995592,5.0336053882422735,0.16935286685737772,40.40057238083188,-1.681394907815128,1.3720432910792413,3.0534381988943693,0.13649608129540242,False,2.539645322631196,0.9979165818455263
s__Acinetobacter_parvus,4,0.3309306153280373,0.1115326430050479,2.9671189206290003,0.003006046659286,5.838185439547821,0.1197538099288153,48.61417077165751,-0.8013071353322524,1.0509579633590842,0.0043220270856846,True,4,-0.5790956192837189,0.4491703785353704,-1.2892560305779768,0.19730909159454102,2.970486177176607,0.3961980471691203,0.0,-0.9485986417231524,1.6317610145001968,2.580359656223349,0.24779021882998645,False,2.5220042826602307,0.70485290289595
s__GGB4599_SGB6362,4,-0.2277323326995944,0.0806533004069937,-2.823595953921397,0.0047488208775317,59.80378861891548,6.473710456589288e-13,94.98359540544038,-0.9043884470159818,2.1100972964555123,0.0067825322467174,True,4,-0.7086272504557257,0.43054158530094644,-1.6458973410440685,0.09978489648950228,7.88635663414285,0.048419696588986705,61.95962040301436,-1.7567456354623863,2.735302356329065,4.492047991791451,0.13584029490409263,False,2.323414211417493,1.0009351888494722
s__Nitrosomonas_oligotropha,4,-0.9555361888397802,0.3447361676143059,-2.77178978768727,0.0055749025477029,40.802900051224114,7.199889906495116e-09,92.647581431139,-3.374221691299821,2.820782768616166,0.0078420374180776,True,4,-2.311216835584733,0.23590289679933135,-9.797322826225184,0.0,23.893327407769412,2.6294235504487062e-05,87.44419331472231,-2.742379772797423,2.165614000839125,4.907993773636548,0.0,True,2.253762719914742,320.000004834948
